song_city,song_state,song_artist,song_name
Colorado,Colorado,Modest Mouse,Truckers Atlas
Colorado,Colorado,Steve Earle,Ft. Worth Blues
Colorado,Colorado,Pepe Aguilar,Juan Colorado/Chaparrita
Colorado,Colorado,Chris LeDoux,Silence on the Line [DVD]
Colorado,Colorado,The Vamps,Tequila
Colorado,Colorado,Johnny Socko,Rocks in My Head
Colorado,Colorado,J.J. Cale,Teardrops in My Tequila
Colorado,Colorado,Guy Clark,Fort Worth Blues
Colorado,Colorado,Terence Trent D'Arby,Sayin' About You
Colorado,Colorado,Steve Earle,Rex's Blues/Ft. Worth Blues
Colorado,Colorado,Steve Earle,The Gringo's Tale
Colorado,Colorado,Mel Tillis,Texas on a Saturday Night
Colorado,Colorado,Patrulla 81,Que Bonita Es Mi Tierra
Colorado,Colorado,Young Thug,Might Not Give Up
Colorado,Colorado,Steve Wariner,Tennessee Christmas
Colorado,Colorado,Endless Summer,Tequila
Colorado,Colorado,Kalash Criminel,Pronostic
Colorado,Colorado,Dillard & Clark,Radio Song
Colorado,Colorado,Dillard & Clark,The Radio Song
Colorado,Colorado,Kevin Gates,100it Gang (Marijuana Time)
Colorado,Colorado,Lee Greenwood,Tennessee Christmas
Colorado,Colorado,Terri Clark,I Just Called to Say Goodbye
Colorado,Colorado,Marina and the Diamonds,Gold
Colorado,Colorado,Jalopy Five,The Little Old Lady from Pasadena
Colorado,Colorado,Ice Nine Kills,What I Should Have Learned in Study Hall
Colorado,Colorado,Atahualpa Yupanqui,Chacarera De Las Peidras
Colorado,Colorado,Greg Bates,Lost In Caroline
Colorado,Colorado,Matt Stell ,Everywhere But On
Colorado,Colorado,Jimmy Rankin,Cool Car
Colorado,Colorado,Blue October,Colorado 5591
Colorado,Colorado,The Flatlanders,Rose from the Mountain
Colorado,Colorado,Chris LeDoux,The Buckskin Lady
Colorado,Colorado,Night Ranger,Night Ranger
Colorado,Colorado,Butch Walker,Joan
Colorado,Colorado,Le Tigre,New Kicks
Colorado,Colorado,Devendra Banhart,Carmensita
Colorado,Colorado,Nicolas Peyrac,So far away from L.A.
Colorado,Colorado,Jaden Smith,The Passion
Colorado,Colorado,Sadat X,Hang 'Em High
Colorado,Colorado,GEORGETTE PLANA,MEXICANA (LA)
Colorado,Colorado,Black Prez & K!NG KVNG,Lemon
Colorado,Colorado,Alec King,Keep It Real
Colorado,Colorado,Zeballos,Nadir
Colorado,Colorado,Champ Abrams & Black Seoul,Snowtime
Colorado,Colorado,Ozma,Rocks
Colorado,Colorado,Shovels & Rope,C'mon Utah!
Colorado,Colorado,Hanalei,Better Days
Colorado,Colorado,Chris Walla,A Bird Is a Song
Colorado,Colorado,Mew,Twist Quest
Colorado,Colorado,Aaron Watson,Going to Texas
Colorado,Colorado,Mark Burchfield,Tennessee Christmas
Colorado,Colorado,Alec Benjamin,Outrunning Karma
Colorado,Colorado,Rachel Proctor,We Did It Our Way
Colorado,Colorado,Five Iron Frenzy,You Probably Shouldn't Move Here
Colorado,Colorado,Bill Gaither,Tennessee Christmas
Colorado,Colorado,"Alfredo Ríos ""El Komander""",La Princesa
Colorado,Colorado,Fuerza de Tijuana,El Tricolor
Colorado,Colorado,Token,Flamingo Video Shoot
Colorado,Colorado,Mikolas Josef,Colorado
Colorado,Colorado,Grateful Dead,I Know You Rider
Colorado,Colorado,The Lovin' Spoonful,Never Going Back
Colorado,Colorado,Grateful Dead,Me & My Uncle
Colorado,Colorado,Woody Guthrie,The Great Dust Storm (Dust Storm Disaster)
Colorado,Colorado,Hank Snow,I've Been Everywhere [Live]
Colorado,Colorado,Bob Seger,Get Out of Denver
Colorado,Colorado,Johnny Cash,Wanted Man
Colorado,Colorado,The Kingston Trio,Chilly Winds
Colorado,Colorado,Johnny Cash,Highwayman
Colorado,Colorado,Glen Campbell,Highwayman
Colorado,Colorado,The Yardbirds,Psycho Daisies
Colorado,Colorado,Johnny Cash,Highwayman [Live]
Colorado,Colorado,Willie Nelson,Highwayman
Colorado,Colorado,Grateful Dead,Me and My Uncle
Colorado,Colorado,Woody Guthrie,Dust Storm Disaster
Colorado,Colorado,Woody Guthrie,Ludlow Massacre
Colorado,Colorado,Mary J. Blige,Can't Knock the Hustle
Colorado,Colorado,"Hank Williams, Jr.",O.D.'d In Denver
Colorado,Colorado,Alabama,If It Ain't Dixie (It Won't Do)
Colorado,Colorado,Barbara Mandrell,There's No Love in Tennessee
Colorado,Colorado,Reba McEntire,(You Lift Me) Up to Heaven
Colorado,Colorado,Johnny Cash,Drums
Colorado,Colorado,John Denver,Whispering Jesse
Colorado,Colorado,The Kingston Trio,Some Day Soon
Colorado,Colorado,Linda Ronstadt,El Sol Que Tú Eres
Colorado,Colorado,Los Tigres del Norte,La Banda del Carro Rojo
Colorado,Colorado,Johnny Cash,Lady
Colorado,Colorado,The Kingston Trio,Someday Soon
Colorado,Colorado,Weird Al Yankovic,Taco Grande
Colorado,Colorado,Ricky Van Shelton,Crime of Passion
Colorado,Colorado,Judy Collins,Someday Soon
Colorado,Colorado,Judy Collins,Houses
Colorado,Colorado,Vicente Fernández,Los Mandados
Colorado,Colorado,The Charlie Daniels Band,Dixie on My Mind
Colorado,Colorado,Clint Black,When My Ship Comes In
Colorado,Colorado,Johnny Cash,Wanted Man [Live]
Colorado,Colorado,Weird Al Yankovic,I'll Sue Ya
Colorado,Colorado,Neil Diamond,Glory Road
Colorado,Colorado,The Nitty Gritty Dirt Band,Cadillac Ranch
Colorado,Colorado,Grateful Dead,I Know You Rider [Europe '72]
Colorado,Colorado,Dr. Dre,If I Get Locked Up
Colorado,Colorado,The Limeliters,Power and the Glory
Colorado,Colorado,Master P,There Dey Go
Colorado,Colorado,Jackson Browne,A Man of Constant Sorrow
Colorado,Colorado,Los Tigres del Norte,Somos Más Americanos
Colorado,Colorado,Hank Snow,The Texas Silver Zephyr
Colorado,Colorado,The Andrews Sisters,A Rainy Night in Rio
Colorado,Colorado,Ice Cube,Grand Finale
Colorado,Colorado,Joan Baez,Railroad Boy
Colorado,Colorado,Bruce Springsteen,The New Timer
Colorado,Colorado,Ice-T,The Lane
Colorado,Colorado,Los Tigres del Norte,El Mojado Acaudalado
Colorado,Colorado,Los Tigres del Norte,El Tarasco
Colorado,Colorado,Los Tigres del Norte,Mojado Acaudalado [Acustico]
Colorado,Colorado,Dinah Shore,A Rainy Night in Rio
Colorado,Colorado,Pete Seeger,The Power and the Glory
Colorado,Colorado,Toby Keith,Only God Could Stop Me Loving You
Colorado,Colorado,Alabama,If You're Gonna Play in Texas (You Gotta Have a Fiddle in the ...) [Liv]
Colorado,Colorado,Garth Brooks,Allison Miranda
Colorado,Colorado,Tom Russell,Navajo Rug
Colorado,Colorado,Joe Bonamassa,The Ballad of John Henry
Colorado,Colorado,Billy Joel,Ballad Of Billy The Kid
Colorado,Colorado,Juan Gabriel,El Consentido
Colorado,Colorado,Dennis Brown,Land of Promise
Colorado,Colorado,Ice Cube,I Rep That West
Colorado,Colorado,Billy Joel,The Ballad of Billy the Kid
Colorado,Colorado,Too Short,Short Dog's in the House
Colorado,Colorado,Lynn Anderson,I've Been Everywhere
Colorado,Colorado,Eminem,Asshole
Colorado,Colorado,Neil Diamond,Alone at the Ball
Colorado,Colorado,Dierks Bentley,Goodbye In Telluride
Colorado,Colorado,Menudo,Y Yo No Bailo
Colorado,Colorado,Jay-Z,Smile
Colorado,Colorado,Justin Bieber,Intentions
Colorado,Colorado,Jerry Jeff Walker,What I Like About Texas
Colorado,Colorado,John Denver,Christmas Like a Lullaby
Colorado,Colorado,Judy Collins,Running for My Life
Colorado,Colorado,Green Day,Favorite Son [Previously Unreleased Track]
Colorado,Colorado,Los Tigres del Norte,Orgullo Mexicano
Colorado,Colorado,Judy Collins,Song for Martin
Colorado,Colorado,Jerry Jeff Walker,Navajo Rug
Colorado,Colorado,Johnny Cash,I've Been Everywhere
Colorado,Colorado,Brooks & Dunn,God Must Be Busy
Colorado,Colorado,Lil Wayne,Roger That
Colorado,Colorado,T.I.,The Introduction
Colorado,Colorado,Tim McGraw,Annie I Owe You a Dance
Colorado,Colorado,Tim McGraw,Here Tonight
Colorado,Colorado,Tim McGraw,California
Colorado,Colorado,Daddy Yankee,Pierde Los Modales
Colorado,Colorado,Los Tigres del Norte,La Neta de las Netas
Colorado,Colorado,Logic,Thank You
Colorado,Colorado,Dionysos,Petit Colorado
Colorado,Colorado,Los Titanes de Durango,Equipo Codiciado
Colorado,Colorado,"Jose Angel Ledesma ""Coyote""",Las Enchiladas
Colorado,Colorado,Mark Sorrells,Tennessee Christmas
Colorado,Colorado,Kim Beaney,Tennessee Christmas
Colorado,Colorado,Lindy Gravelle,Tennessee Christmas
Colorado,Colorado,Juanka,Préndelo
Colorado,Colorado,Luciano Pereyra,Que No Se Duerma el Fueyista
Colorado,Colorado,Grupo Laberinto,El Rengo del Gallo Giro
Colorado,Colorado,Nolwenn Leroy,So Far Away From L.A
Colorado,Colorado,George Jones,I Should've Called
Colorado,Colorado,Bing Crosby,Rainy Night in Rio
Colorado,Colorado,Ruff Ryders,Some South Shit
Colorado,Colorado,Reba McEntire,You Really Better Love Me After This
Colorado,Colorado,Master P,Who Want Some
Colorado,Colorado,Mase,Money Comes and Goes
Colorado,Colorado,Bone Thugs-N-Harmony,Thug Mentality
Colorado,Colorado,Angel Dust,Trees
Colorado,Colorado,Glen Campbell,Someday Soon
Colorado,Colorado,Willie Nelson,Spirit
Colorado,Colorado,Billy Joel,Billy the Kid
Colorado,Colorado,John Denver,Me and My Uncle
Colorado,Colorado,The Monkees,Oklahoma Backroom Dancer
Colorado,Colorado,Q-Tip,Yah Yah
Colorado,Colorado,Barbra Streisand,Isn't It a Pity?
Colorado,Colorado,Cher,Taxi Taxi
Colorado,Colorado,Clint Black,A Mind To
Colorado,Colorado,Jimmy Buffett,"Merry Christmas, Alabama (Never Far from Home)"
Colorado,Colorado,"Dr. Dre, Eminem, J-Black, Masta Ice",Hellbound
Colorado,Colorado,Ice Cube,Extradition
Colorado,Colorado,Wiz Khalifa,B Ok
Colorado,Colorado,Ne-Yo,Nights Like These
Colorado,Colorado,Cheap Trick,Lookout
Colorado,Colorado,The Velvet Underground,Lonesome Cowboy Bill
Colorado,Colorado,Cheap Trick,Lookout [Previously Unreleased Studio Version; Previously Unreleased Track]
Colorado,Colorado,Ian & Sylvia,Someday Soon
Colorado,Colorado,Willie Nelson,I've Been Everywhere
Colorado,Colorado,Rick Ross,Ecstasy
Colorado,Colorado,Waylon Jennings,Highwayman
Colorado,Colorado,Eminem,***Hole
Colorado,Colorado,Eminem,*******
Colorado,Colorado,Kesha,"Rich, White, Straight, Men"
Colorado,Colorado,Jorge Negrete,Me He de Comer Esa Tuna
Colorado,Colorado,Ramblin' Jack Elliott,Ludlow Massacre
Colorado,Colorado,Asleep at the Wheel,I've Been Everywhere
Colorado,Colorado,Lynn Anderson,Someday Soon
Colorado,Colorado,Allan Sherman,Holiday for States
Colorado,Colorado,Doc Watson,Spike Driver Blues
Colorado,Colorado,Ian Tyson,Navajo Rug
Colorado,Colorado,Jorge Negrete,Fiesta Mexicana
Colorado,Colorado,Los Tucanes de Tijuana,El Doctor del Pueblo
Colorado,Colorado,Busta Rhymes,Everybody Rise Again
Colorado,Colorado,Roy Buchanan,Caruso
Colorado,Colorado,Trace Adkins,Comin' on Strong
Colorado,Colorado,Fatboy Slim,Wonderful Night
Colorado,Colorado,Lil Jon,Grand Finale
Colorado,Colorado,Lonestar,When Cowboys Didn't Dance
Colorado,Colorado,Lucinda Williams,Maria
Colorado,Colorado,Tom Russell Band,Navajo Rug
Colorado,Colorado,Redman,Wutchoogonnado
Colorado,Colorado,Original Banda el Limón de Salvador Lizárraga,La Feria de San Marcos
Colorado,Colorado,Crystal Gayle,Someday Soon
Colorado,Colorado,Counting Crows,Cover Up the Sun
Colorado,Colorado,Buffy Sainte-Marie,America the Beautiful
Colorado,Colorado,Scotty McCreery,Wherever You Are
Colorado,Colorado,E-40,L.I.Q.
Colorado,Colorado,Redman,"Mic, Lights, Camera, Action"
Colorado,Colorado,Tech N9ne,Night and Day
Colorado,Colorado,Trace Adkins,Million Dollar View
Colorado,Colorado,Tech N9ne,Lacrimosa
Colorado,Colorado,Jake Owen,You Ain't Going Nowhere
Colorado,Colorado,Frank Ocean,Solo
Colorado,Colorado,Jake Owen,Catch A Cold One
Colorado,Colorado,Johnny Cash,Highway Man
Colorado,Colorado,Lola Beltrán,Me He de Comer Esa Tuna
Colorado,Colorado,Johnny Cash,Wanted Man [DVD]
Colorado,Colorado,The Nitty Gritty Dirt Band,Cadillac Ranch [DVD]
Colorado,Colorado,The Bellamy Brothers,Cadillac Ranch
Colorado,Colorado,Vicente Fernández,Soy México
Colorado,Colorado,Los Tigres del Norte,Los Mandados
Colorado,Colorado,Justin Bieber,Intentions [Acoustic Version]
Colorado,Colorado,Zac Brown,Leader of the Band
Colorado,Colorado,Casting Crowns,It's Finally Christmas
Colorado,Colorado,Nicky Jam,Rockstar [Remix]
Colorado,Colorado,Busta Rhymes,Salute da Gods!!
Colorado,Colorado,Busta Rhymes,Fright Night
Colorado,Colorado,John Gorka,People My Age
Colorado,Colorado,John Michael Montgomery,That Changes Everything
Colorado,Colorado,Lee Ann Womack,Buckaroo
Colorado,Colorado,Beenie Man,Brand
Colorado,Colorado,Train,I Am
Colorado,Colorado,Dixie Chicks,Rider
Colorado,Colorado,B.J. Thomas,You Call That a Mountain
Colorado,Colorado,Darius Rucker,Things I'd Never Do
Colorado,Colorado,"Young Bleed, Tech N9ne, Stevie Stone, Tech N9ne Collabos",Won't You Come Dirty
Colorado,Colorado,Buffy Sainte-Marie,America My Home
Colorado,Colorado,Jenni Rivera,La Puerta de Alcala
Colorado,Colorado,Bill Anderson,Gonna Shine It on Again
Colorado,Colorado,Geto Boys,What?
Colorado,Colorado,Primus,Mephisto and Kevin
Colorado,Colorado,Stray Cats,18 Miles From Memphis
Colorado,Colorado,Phil Ochs,Power and the Glory
Colorado,Colorado,Kip Moore,Last Shot
Colorado,Colorado,"Bridge, ScHoolboy Q",Roll My Weed
Colorado,Colorado,Alvin & the Chipmunks,Coast 2 Coast
Colorado,Colorado,"Lil Uzi Vert, Lil Tracy",Like A Farmer [Remix]
Colorado,Colorado,Halsey,Solo
Colorado,Colorado,Los Plebes del Rancho de Ariel Camacho,El Güero Colorado
Colorado,Colorado,Elvis Crespo,El Vaso de Aníbal
Colorado,Colorado,"Elvis Crespo, Luigi 21 Plus",El Vaso de Aníbal [Remix]
Colorado,Colorado,Kodak Black,Brand New Glizzy
Colorado,Colorado,Jan & Dean,Little Old Lady from Pasadena [Live]
Colorado,Colorado,Kathy Mattea,She Came from Fort Worth
Colorado,Colorado,Poco,Rocky Mountain Breakdown
Colorado,Colorado,Stray Cats,18 Miles to Memphis
