,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
0,0, Arkansas,Little Rock,A Little Past Little Rock,Lee Ann Womack,spotify:track:0ieL9hQJOHdlnyeOoBv768,36,1998-01-01,0.438,0.557,4.0,-7.388,1.0,0.0338,0.61,1.63e-05,0.163,0.295,172.004,audio_features,0ieL9hQJOHdlnyeOoBv768,spotify:track:0ieL9hQJOHdlnyeOoBv768,https://api.spotify.com/v1/tracks/0ieL9hQJOHdlnyeOoBv768,https://api.spotify.com/v1/audio-analysis/0ieL9hQJOHdlnyeOoBv768,256400.0,4.0,
1,1, Arkansas,Little Rock,I Hear Little Rock Calling,Ferlin Husky,error,error,error,,,,,,,,,,,,,,,,,,,
2,2, Arkansas,Little Rock,Little Rock,Collin Raye,spotify:track:4pM3FHdiulPKpx5g4GIZg6,43,1993,0.547,0.488,0.0,-6.244,1.0,0.025,0.448,0.0,0.0904,0.301,137.226,audio_features,4pM3FHdiulPKpx5g4GIZg6,spotify:track:4pM3FHdiulPKpx5g4GIZg6,https://api.spotify.com/v1/tracks/4pM3FHdiulPKpx5g4GIZg6,https://api.spotify.com/v1/audio-analysis/4pM3FHdiulPKpx5g4GIZg6,237760.0,4.0,
3,3, Arkansas,Little Rock,Little Rock,Reba McEntire,spotify:track:4kGwf8ArBjC8AZRNbahDxk,40,1986-01-01,0.662,0.466,2.0,-14.705,1.0,0.0365,0.38,5.71e-06,0.0838,0.831,140.137,audio_features,4kGwf8ArBjC8AZRNbahDxk,spotify:track:4kGwf8ArBjC8AZRNbahDxk,https://api.spotify.com/v1/tracks/4kGwf8ArBjC8AZRNbahDxk,https://api.spotify.com/v1/audio-analysis/4kGwf8ArBjC8AZRNbahDxk,187067.0,4.0,
4,4, Arkansas,Little Rock,Two Little Girls From Little Rock,Marilyn Monroe,spotify:track:3GpQBkd8hJq7d1UBr67ugW,14,2001-01-01,0.497,0.297,11.0,-11.208,1.0,0.128,0.959,0.0,0.284,0.762,170.107,audio_features,3GpQBkd8hJq7d1UBr67ugW,spotify:track:3GpQBkd8hJq7d1UBr67ugW,https://api.spotify.com/v1/tracks/3GpQBkd8hJq7d1UBr67ugW,https://api.spotify.com/v1/audio-analysis/3GpQBkd8hJq7d1UBr67ugW,185973.0,3.0,
