,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0, Mississippi,Jackson,Jackson Mississippi,Kid Rock,spotify:track:4SXMRJugy8ifYJdoS9cXGg,46,2003-11-11,0.536,0.785,7,-4.857,1,0.0337,0.000676,0.00329,0.101,0.356,128.773,audio_features,4SXMRJugy8ifYJdoS9cXGg,spotify:track:4SXMRJugy8ifYJdoS9cXGg,https://api.spotify.com/v1/tracks/4SXMRJugy8ifYJdoS9cXGg,https://api.spotify.com/v1/audio-analysis/4SXMRJugy8ifYJdoS9cXGg,270107,4
1,1, Mississippi,Jackson,Jackson,"Johnny Cash & June Carter, Nancy Sinatra & Lee Hazlewood",spotify:track:5fcxVCOtfesNzI2n4Y4kiJ,63,1967-08-01,0.741,0.615,0,-8.072,1,0.0358,0.519,0.000344,0.407,0.799,128.496,audio_features,5fcxVCOtfesNzI2n4Y4kiJ,spotify:track:5fcxVCOtfesNzI2n4Y4kiJ,https://api.spotify.com/v1/tracks/5fcxVCOtfesNzI2n4Y4kiJ,https://api.spotify.com/v1/audio-analysis/5fcxVCOtfesNzI2n4Y4kiJ,165827,4
2,2, Mississippi,Jackson,Jackson Ain't a Very Big Town,Norma Jean,spotify:track:6ebNOp15dlXhEwl1yyT1OJ,1,2011,0.436,0.286,0,-11.477,1,0.029,0.697,0.0,0.33,0.409,134.929,audio_features,6ebNOp15dlXhEwl1yyT1OJ,spotify:track:6ebNOp15dlXhEwl1yyT1OJ,https://api.spotify.com/v1/tracks/6ebNOp15dlXhEwl1yyT1OJ,https://api.spotify.com/v1/audio-analysis/6ebNOp15dlXhEwl1yyT1OJ,147667,4
3,3, Mississippi,Laurel,Goin' Down to Laurel,Steve Forbert,spotify:track:6HOxxdObWwk20axCyqYlyK,39,2011-01-01,0.645,0.645,2,-13.201,1,0.0411,0.245,8.73e-05,0.0632,0.821,120.373,audio_features,6HOxxdObWwk20axCyqYlyK,spotify:track:6HOxxdObWwk20axCyqYlyK,https://api.spotify.com/v1/tracks/6HOxxdObWwk20axCyqYlyK,https://api.spotify.com/v1/audio-analysis/6HOxxdObWwk20axCyqYlyK,300693,4
