,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0, Idaho,Coeur d'Alene,All I Left Behind,Linda Ronstadt and Emmylou Harris,spotify:track:6TUcCnS3ZyNx7Q33MQ55NH,13,1999-08-24,0.468,0.29,10,-9.451,1,0.0292,0.654,0.0,0.0911,0.264,74.465,audio_features,6TUcCnS3ZyNx7Q33MQ55NH,spotify:track:6TUcCnS3ZyNx7Q33MQ55NH,https://api.spotify.com/v1/tracks/6TUcCnS3ZyNx7Q33MQ55NH,https://api.spotify.com/v1/audio-analysis/6TUcCnS3ZyNx7Q33MQ55NH,203693,4
1,1, Idaho,Coeur d'Alene,Coeur d'Alene,The Head and the Heart,spotify:track:6vayykrCsHoHMqxhYAO5QA,1,2011-04-04,0.568,0.434,5,-12.691,1,0.0279,0.353,0.000865,0.242,0.464,96.942,audio_features,6vayykrCsHoHMqxhYAO5QA,spotify:track:6vayykrCsHoHMqxhYAO5QA,https://api.spotify.com/v1/tracks/6vayykrCsHoHMqxhYAO5QA,https://api.spotify.com/v1/audio-analysis/6vayykrCsHoHMqxhYAO5QA,261787,4
2,2, Idaho,Coeur d'Alene,Coeur d'Alene,Alter Bridge,spotify:track:6OsKc3UODc9IKokU2fKPnu,28,2010-01-01,0.313,0.881,6,-4.706,1,0.0559,2.63e-05,2.43e-05,0.0796,0.195,90.886,audio_features,6OsKc3UODc9IKokU2fKPnu,spotify:track:6OsKc3UODc9IKokU2fKPnu,https://api.spotify.com/v1/tracks/6OsKc3UODc9IKokU2fKPnu,https://api.spotify.com/v1/audio-analysis/6OsKc3UODc9IKokU2fKPnu,270499,4
3,3, Idaho,Coeur d'Alene,Coeur d'Alene,Tyson Motsenbocker,spotify:track:52CPqvgFVhi19Yi0YseG7q,30,2017-09-01,0.481,0.83,9,-8.28,1,0.0392,0.13,0.00032,0.1,0.298,174.0,audio_features,52CPqvgFVhi19Yi0YseG7q,spotify:track:52CPqvgFVhi19Yi0YseG7q,https://api.spotify.com/v1/tracks/52CPqvgFVhi19Yi0YseG7q,https://api.spotify.com/v1/audio-analysis/52CPqvgFVhi19Yi0YseG7q,154493,4
