,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
48,48, Alabama,Birmingham,Sweet Home Alabama,Lynyrd Skynyrd,spotify:track:7e89621JPkKaeDSTQ3avtg,83,1974-04-15,0.596,0.605,7.0,-12.145,1.0,0.0255,0.181,0.000331,0.0863,0.886,97.798,audio_features,7e89621JPkKaeDSTQ3avtg,spotify:track:7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,283800.0,4.0,
49,49, Alabama,Birmingham,Swordfishtrombone,Tom Waits,spotify:track:3DFPyKrmafkKfKHFpiYsVQ,34,1983-09-01,0.912,0.232,9.0,-20.431,0.0,0.0801,0.94,0.00245,0.0776,0.681,118.047,audio_features,3DFPyKrmafkKfKHFpiYsVQ,spotify:track:3DFPyKrmafkKfKHFpiYsVQ,https://api.spotify.com/v1/tracks/3DFPyKrmafkKfKHFpiYsVQ,https://api.spotify.com/v1/audio-analysis/3DFPyKrmafkKfKHFpiYsVQ,188333.0,4.0,
50,50, Alabama,Birmingham,Gun Street Girl,Tom Waits,spotify:track:7yCjbDSiIKptXfpvI2Mmut,40,1985-09-30,0.774,0.413,9.0,-10.955,0.0,0.0494,0.537,8.48e-05,0.0462,0.488,66.143,audio_features,7yCjbDSiIKptXfpvI2Mmut,spotify:track:7yCjbDSiIKptXfpvI2Mmut,https://api.spotify.com/v1/tracks/7yCjbDSiIKptXfpvI2Mmut,https://api.spotify.com/v1/audio-analysis/7yCjbDSiIKptXfpvI2Mmut,277293.0,4.0,
51,51, Alabama,Birmingham,Playboy Mommy,Tori Amos,spotify:track:5ffi5MI80tSFxsrUS2h2Mz,28,1998-04-24,0.617,0.635,0.0,-5.473,1.0,0.0278,0.757,1.64e-06,0.187,0.379,102.854,audio_features,5ffi5MI80tSFxsrUS2h2Mz,spotify:track:5ffi5MI80tSFxsrUS2h2Mz,https://api.spotify.com/v1/tracks/5ffi5MI80tSFxsrUS2h2Mz,https://api.spotify.com/v1/audio-analysis/5ffi5MI80tSFxsrUS2h2Mz,248933.0,4.0,
52,52, Alabama,Birmingham,One of These Days,DriveBy Truckers,spotify:track:2vZVV8HOozEb6DDQZxHDRR,18,1999-05-11,0.358,0.879,5.0,-5.889,1.0,0.0509,0.023,2.99e-05,0.0828,0.711,128.414,audio_features,2vZVV8HOozEb6DDQZxHDRR,spotify:track:2vZVV8HOozEb6DDQZxHDRR,https://api.spotify.com/v1/tracks/2vZVV8HOozEb6DDQZxHDRR,https://api.spotify.com/v1/audio-analysis/2vZVV8HOozEb6DDQZxHDRR,315280.0,4.0,
53,53, Alabama,Birmingham,Maribel,Andy Offutt Irwin,spotify:track:6hY0mnhwkSMSEBX7rkUTpV,0,1995-01-01,0.408,0.0509,2.0,-21.891,1.0,0.0396,0.897,6.4e-06,0.0987,0.512,146.581,audio_features,6hY0mnhwkSMSEBX7rkUTpV,spotify:track:6hY0mnhwkSMSEBX7rkUTpV,https://api.spotify.com/v1/tracks/6hY0mnhwkSMSEBX7rkUTpV,https://api.spotify.com/v1/audio-analysis/6hY0mnhwkSMSEBX7rkUTpV,151027.0,4.0,
54,54, Alabama,Birmingham,Stars Fell on Alabama,Frank Perkins/Mitchell Parish,spotify:track:4ReY3593zRfXECpI0NLBeD,0,2006,0.553,0.08,0.0,-19.532,1.0,0.031,0.936,0.871,0.0714,0.381,83.568,audio_features,4ReY3593zRfXECpI0NLBeD,spotify:track:4ReY3593zRfXECpI0NLBeD,https://api.spotify.com/v1/tracks/4ReY3593zRfXECpI0NLBeD,https://api.spotify.com/v1/audio-analysis/4ReY3593zRfXECpI0NLBeD,110027.0,4.0,
55,55, Alabama,Birmingham,I Can't Love You Anymore,Lyle Lovett,spotify:track:1T4sF0KqsCSYEHMgS31MQ5,21,1996-06-18,0.449,0.544,9.0,-8.68,1.0,0.029,0.0794,1.15e-06,0.0964,0.637,157.542,audio_features,1T4sF0KqsCSYEHMgS31MQ5,spotify:track:1T4sF0KqsCSYEHMgS31MQ5,https://api.spotify.com/v1/tracks/1T4sF0KqsCSYEHMgS31MQ5,https://api.spotify.com/v1/audio-analysis/1T4sF0KqsCSYEHMgS31MQ5,194293.0,4.0,
56,56, Alabama,Birmingham,Black Betty,Huddie Ledbetter/Ram Jam,spotify:track:22TqBrXkuagqBw5M1d5MVh,8,2019-11-01,0.632,0.357,2.0,-12.059,1.0,0.123,0.206,0.749,0.11,0.575,131.743,audio_features,22TqBrXkuagqBw5M1d5MVh,spotify:track:22TqBrXkuagqBw5M1d5MVh,https://api.spotify.com/v1/tracks/22TqBrXkuagqBw5M1d5MVh,https://api.spotify.com/v1/audio-analysis/22TqBrXkuagqBw5M1d5MVh,165541.0,4.0,
57,57, Alabama,Birmingham,Rip This Joint,The Rolling Stones,spotify:track:0SojSZcka4j8l8Sl0W9jUZ,45,1972-05-12,0.548,0.952,2.0,-2.958,1.0,0.0422,0.118,0.837,0.301,0.906,98.04,audio_features,0SojSZcka4j8l8Sl0W9jUZ,spotify:track:0SojSZcka4j8l8Sl0W9jUZ,https://api.spotify.com/v1/tracks/0SojSZcka4j8l8Sl0W9jUZ,https://api.spotify.com/v1/audio-analysis/0SojSZcka4j8l8Sl0W9jUZ,143293.0,4.0,
58,58, Alabama,Birmingham,Cities,Talking Heads,spotify:track:4jSSPIBpwdh1KpAYqZTJbC,43,1979-08-03,0.608,0.867,4.0,-7.347,0.0,0.0441,0.0639,0.0224,0.321,0.826,127.585,audio_features,4jSSPIBpwdh1KpAYqZTJbC,spotify:track:4jSSPIBpwdh1KpAYqZTJbC,https://api.spotify.com/v1/tracks/4jSSPIBpwdh1KpAYqZTJbC,https://api.spotify.com/v1/audio-analysis/4jSSPIBpwdh1KpAYqZTJbC,254000.0,4.0,
59,59, Alabama,Birmingham,Alabama Chicken,Sean Hayes,spotify:track:0r4J6R1CegP786Ux2ekW5u,33,2003,0.526,0.523,9.0,-9.561,1.0,0.0684,0.523,0.00067,0.324,0.45,93.827,audio_features,0r4J6R1CegP786Ux2ekW5u,spotify:track:0r4J6R1CegP786Ux2ekW5u,https://api.spotify.com/v1/tracks/0r4J6R1CegP786Ux2ekW5u,https://api.spotify.com/v1/audio-analysis/0r4J6R1CegP786Ux2ekW5u,253893.0,4.0,
60,60, Alabama,Birmingham,If It Hadn't Been For Love,The Steeldrivers,spotify:track:7DQjWFjaiPULrsqgsZueF3,58,2008-01-15,0.49,0.445,9.0,-7.19,0.0,0.0469,0.695,1.16e-05,0.106,0.54,159.318,audio_features,7DQjWFjaiPULrsqgsZueF3,spotify:track:7DQjWFjaiPULrsqgsZueF3,https://api.spotify.com/v1/tracks/7DQjWFjaiPULrsqgsZueF3,https://api.spotify.com/v1/audio-analysis/7DQjWFjaiPULrsqgsZueF3,239640.0,4.0,
61,61, Alabama,Birmingham,Guitar Man,Jerry Reed,spotify:track:2miE4JKvNNsRaDFvre019k,37,1967,0.615,0.926,6.0,-6.91,1.0,0.0641,0.831,1.24e-05,0.122,0.844,104.088,audio_features,2miE4JKvNNsRaDFvre019k,spotify:track:2miE4JKvNNsRaDFvre019k,https://api.spotify.com/v1/tracks/2miE4JKvNNsRaDFvre019k,https://api.spotify.com/v1/audio-analysis/2miE4JKvNNsRaDFvre019k,147360.0,4.0,
62,62, Alabama,Birmingham,Run Ba Run,Sheryl Crow,spotify:track:2PqlJ2qWOA7l2G7wwwo9OJ,44,1993-08-03,0.529,0.563,4.0,-11.346,1.0,0.0303,0.131,0.00292,0.355,0.222,123.753,audio_features,2PqlJ2qWOA7l2G7wwwo9OJ,spotify:track:2PqlJ2qWOA7l2G7wwwo9OJ,https://api.spotify.com/v1/tracks/2PqlJ2qWOA7l2G7wwwo9OJ,https://api.spotify.com/v1/audio-analysis/2PqlJ2qWOA7l2G7wwwo9OJ,293120.0,3.0,
63,63, Alabama,Birmingham,PostmarkedBlackhawk,,error,error,error,,,,,,,,,,,,,,,,,,,
