,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
20,20, Texas,Dallas,Dallas After Midnight,Ray Wylie Hubbard (with Jack Ingram),spotify:track:5ywltcGIw8D8IaDmIOpcrG,21,2005-01-25,0.667,0.26,2.0,-10.134,1.0,0.033,0.111,3.57e-06,0.121,0.257,123.516,audio_features,5ywltcGIw8D8IaDmIOpcrG,spotify:track:5ywltcGIw8D8IaDmIOpcrG,https://api.spotify.com/v1/tracks/5ywltcGIw8D8IaDmIOpcrG,https://api.spotify.com/v1/audio-analysis/5ywltcGIw8D8IaDmIOpcrG,282347.0,4.0,
21,21, Texas,Dallas,Goin Through The Big D,Mark Chesnutt,spotify:track:4s6Q9zPmiYcpo5MR7uoVnt,55,1996-01-01,0.566,0.861,10.0,-7.543,1.0,0.0365,0.143,0.000213,0.0817,0.862,173.793,audio_features,4s6Q9zPmiYcpo5MR7uoVnt,spotify:track:4s6Q9zPmiYcpo5MR7uoVnt,https://api.spotify.com/v1/tracks/4s6Q9zPmiYcpo5MR7uoVnt,https://api.spotify.com/v1/audio-analysis/4s6Q9zPmiYcpo5MR7uoVnt,155493.0,5.0,
22,22, Texas,Dallas,He's in Dallas,- Reba McEntire,spotify:track:5GebQ5Ymk6YV7uGQQAvtZ0,27,1991-01-01,0.473,0.252,10.0,-12.458,1.0,0.0331,0.416,3.11e-05,0.101,0.124,145.12,audio_features,5GebQ5Ymk6YV7uGQQAvtZ0,spotify:track:5GebQ5Ymk6YV7uGQQAvtZ0,https://api.spotify.com/v1/tracks/5GebQ5Ymk6YV7uGQQAvtZ0,https://api.spotify.com/v1/audio-analysis/5GebQ5Ymk6YV7uGQQAvtZ0,185093.0,4.0,
23,23, Texas,Dallas,Hot Night in Dallas,Moon Martin,spotify:track:3dRS94HPc97H8Tm9v0BOMi,21,1978-01-01,0.606,0.929,2.0,-6.251,0.0,0.065,0.0267,0.318,0.554,0.766,137.746,audio_features,3dRS94HPc97H8Tm9v0BOMi,spotify:track:3dRS94HPc97H8Tm9v0BOMi,https://api.spotify.com/v1/tracks/3dRS94HPc97H8Tm9v0BOMi,https://api.spotify.com/v1/audio-analysis/3dRS94HPc97H8Tm9v0BOMi,196693.0,4.0,
24,24, Texas,Dallas,I Drove Her To Dallas,Ty England,spotify:track:7kbEbWHFLevRponZaXN4B1,11,1999-11-23,0.48,0.49,2.0,-7.13,1.0,0.0266,0.592,0.000304,0.237,0.396,139.366,audio_features,7kbEbWHFLevRponZaXN4B1,spotify:track:7kbEbWHFLevRponZaXN4B1,https://api.spotify.com/v1/tracks/7kbEbWHFLevRponZaXN4B1,https://api.spotify.com/v1/audio-analysis/7kbEbWHFLevRponZaXN4B1,213667.0,4.0,
25,25, Texas,Dallas,People In Dallas Got Hair,Waylon Jennings,spotify:track:5BoHdxkWOEPeXM8Jr5apYB,20,2006-09-26,0.649,0.659,2.0,-8.991,1.0,0.0343,0.323,0.00141,0.0571,0.913,155.662,audio_features,5BoHdxkWOEPeXM8Jr5apYB,spotify:track:5BoHdxkWOEPeXM8Jr5apYB,https://api.spotify.com/v1/tracks/5BoHdxkWOEPeXM8Jr5apYB,https://api.spotify.com/v1/audio-analysis/5BoHdxkWOEPeXM8Jr5apYB,138533.0,4.0,
26,26, Texas,Dallas,Run,George Strait,spotify:track:1EXMjx4nCIvYTaY5CZMUSl,55,2001-01-01,0.544,0.57,2.0,-10.192,1.0,0.0326,0.462,0.00183,0.213,0.295,75.59,audio_features,1EXMjx4nCIvYTaY5CZMUSl,spotify:track:1EXMjx4nCIvYTaY5CZMUSl,https://api.spotify.com/v1/tracks/1EXMjx4nCIvYTaY5CZMUSl,https://api.spotify.com/v1/audio-analysis/1EXMjx4nCIvYTaY5CZMUSl,245427.0,4.0,
27,27, Texas,Dallas,Truckin',Grateful Dead,spotify:track:1I6l01BaBgBCVkfQCpIlR6,59,1970-06-01,0.644,0.623,11.0,-13.862,0.0,0.059,0.389,0.0202,0.0617,0.676,126.553,audio_features,1I6l01BaBgBCVkfQCpIlR6,spotify:track:1I6l01BaBgBCVkfQCpIlR6,https://api.spotify.com/v1/tracks/1I6l01BaBgBCVkfQCpIlR6,https://api.spotify.com/v1/audio-analysis/1I6l01BaBgBCVkfQCpIlR6,306974.0,4.0,
28,28, Texas,Dallas,Trudy,the Charlie Daniels Band,spotify:track:17sf02DzW9rvp2C6pgZk7n,46,1974,0.689,0.545,9.0,-19.024,1.0,0.0427,0.568,0.0,0.051,0.92,101.324,audio_features,17sf02DzW9rvp2C6pgZk7n,spotify:track:17sf02DzW9rvp2C6pgZk7n,https://api.spotify.com/v1/tracks/17sf02DzW9rvp2C6pgZk7n,https://api.spotify.com/v1/audio-analysis/17sf02DzW9rvp2C6pgZk7n,288667.0,4.0,
29,29, Texas,El Paso,All The Way Down To El Paso,Elton John,spotify:track:0AAKvxkoLPYRr9vYDhOfxn,22,1970-04-10,0.661,0.298,5.0,-9.224,1.0,0.0442,0.947,1.1e-05,0.107,0.432,78.601,audio_features,0AAKvxkoLPYRr9vYDhOfxn,spotify:track:0AAKvxkoLPYRr9vYDhOfxn,https://api.spotify.com/v1/tracks/0AAKvxkoLPYRr9vYDhOfxn,https://api.spotify.com/v1/audio-analysis/0AAKvxkoLPYRr9vYDhOfxn,168187.0,4.0,
