,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0, Hawaii,Honolulu,Honolulu City Lights,Keola Beamer and Kapono Beamer,spotify:track:7p7wUyiSlKhbBj6a4W5JQJ,35,1979-06-09,0.434,0.235,0,-16.04,1,0.037,0.854,0.0075,0.115,0.264,131.447,audio_features,7p7wUyiSlKhbBj6a4W5JQJ,spotify:track:7p7wUyiSlKhbBj6a4W5JQJ,https://api.spotify.com/v1/tracks/7p7wUyiSlKhbBj6a4W5JQJ,https://api.spotify.com/v1/audio-analysis/7p7wUyiSlKhbBj6a4W5JQJ,203960,4
1,1, Hawaii,Honolulu,Honolulu Lulu,Jan and Dean,spotify:track:5stfCnP5f0oXkCUYRLGMI8,18,2010-01-01,0.512,0.813,3,-12.533,1,0.0444,0.463,0.00143,0.0767,0.9,153.751,audio_features,5stfCnP5f0oXkCUYRLGMI8,spotify:track:5stfCnP5f0oXkCUYRLGMI8,https://api.spotify.com/v1/tracks/5stfCnP5f0oXkCUYRLGMI8,https://api.spotify.com/v1/audio-analysis/5stfCnP5f0oXkCUYRLGMI8,133800,4
