,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
182,182, Louisiana,New Orleans,Do Watcha Wanna,Rebirth Brass Band,spotify:track:3fztESFsyoyq54YThjlOS1,35,2008-02-25,0.622,0.601,8.0,-12.551,1.0,0.157,0.206,0.0286,0.0827,0.787,110.988,audio_features,3fztESFsyoyq54YThjlOS1,spotify:track:3fztESFsyoyq54YThjlOS1,https://api.spotify.com/v1/tracks/3fztESFsyoyq54YThjlOS1,https://api.spotify.com/v1/audio-analysis/3fztESFsyoyq54YThjlOS1,335507.0,4.0,
183,183, Louisiana,New Orleans,Do You Know What It Means to Miss New Orleans?,"Hoagy Carmichael, Louis Armstrong, Harry Connick Jr. and many others",spotify:track:1vgGaSamJ3amxeKmXQIsyD,25,1956,0.464,0.273,0.0,-16.163,1.0,0.0655,0.713,1.42e-05,0.723,0.57,89.939,audio_features,1vgGaSamJ3amxeKmXQIsyD,spotify:track:1vgGaSamJ3amxeKmXQIsyD,https://api.spotify.com/v1/tracks/1vgGaSamJ3amxeKmXQIsyD,https://api.spotify.com/v1/audio-analysis/1vgGaSamJ3amxeKmXQIsyD,306907.0,4.0,
184,184, Louisiana,New Orleans,Don't it Just Break Your Heart,Big Rude Jake,spotify:track:3GXFGoHVVQ6ZlfD9T83qww,0,2002-01-01,0.673,0.841,1.0,-7.841,0.0,0.0702,0.000487,0.0403,0.101,0.676,99.944,audio_features,3GXFGoHVVQ6ZlfD9T83qww,spotify:track:3GXFGoHVVQ6ZlfD9T83qww,https://api.spotify.com/v1/tracks/3GXFGoHVVQ6ZlfD9T83qww,https://api.spotify.com/v1/audio-analysis/3GXFGoHVVQ6ZlfD9T83qww,195880.0,4.0,
185,185, Louisiana,New Orleans,(Down at) Papa Joe's,The Dixie Belles,spotify:track:0X5DbYdtpX17bUZq6FPphg,0,1963-05-28,0.561,0.456,10.0,-12.542,1.0,0.0435,0.681,0.0,0.246,0.967,167.059,audio_features,0X5DbYdtpX17bUZq6FPphg,spotify:track:0X5DbYdtpX17bUZq6FPphg,https://api.spotify.com/v1/tracks/0X5DbYdtpX17bUZq6FPphg,https://api.spotify.com/v1/audio-analysis/0X5DbYdtpX17bUZq6FPphg,162731.0,4.0,
186,186, Louisiana,New Orleans,Down at the Twist and Shout,Mary Chapin Carpenter,spotify:track:3NAIYVVGbZrw8yxXxByW8z,43,1989,0.572,0.953,9.0,-4.355,1.0,0.0625,0.452,0.0,0.0313,0.972,192.304,audio_features,3NAIYVVGbZrw8yxXxByW8z,spotify:track:3NAIYVVGbZrw8yxXxByW8z,https://api.spotify.com/v1/tracks/3NAIYVVGbZrw8yxXxByW8z,https://api.spotify.com/v1/audio-analysis/3NAIYVVGbZrw8yxXxByW8z,201147.0,4.0,
187,187, Louisiana,New Orleans,Down Bourbon Street,Jimmy McPartland,error,error,error,,,,,,,,,,,,,,,,,,,
188,188, Louisiana,New Orleans,Down in Dear Old New Orleans,Con Conrad,error,error,error,,,,,,,,,,,,,,,,,,,
189,189, Louisiana,New Orleans,"Down in New Orleans  Dr. John from Disney's The Princess and the Frog, 2009",,error,error,error,,,,,,,,,,,,,,,,,,,
190,190, Louisiana,New Orleans,Down in New Orleans,Fabulous Little Joe,spotify:track:2TARUvZvFVR7dPQrsNxUYK,5,2013-06-04,0.719,0.273,0.0,-12.722,1.0,0.0672,0.953,0.493,0.202,0.876,110.827,audio_features,2TARUvZvFVR7dPQrsNxUYK,spotify:track:2TARUvZvFVR7dPQrsNxUYK,https://api.spotify.com/v1/tracks/2TARUvZvFVR7dPQrsNxUYK,https://api.spotify.com/v1/audio-analysis/2TARUvZvFVR7dPQrsNxUYK,166043.0,4.0,
191,191, Louisiana,New Orleans,Down in New Orleans,"George ""Harmonica"" Smith",spotify:track:5Dsa9FywNLe9guazgIU4Wg,2,1999-10-18,0.548,0.326,3.0,-13.616,1.0,0.0618,0.75,0.000995,0.0791,0.584,146.641,audio_features,5Dsa9FywNLe9guazgIU4Wg,spotify:track:5Dsa9FywNLe9guazgIU4Wg,https://api.spotify.com/v1/tracks/5Dsa9FywNLe9guazgIU4Wg,https://api.spotify.com/v1/audio-analysis/5Dsa9FywNLe9guazgIU4Wg,183400.0,4.0,
192,192, Louisiana,New Orleans,Down in New Orleans,Steppenwolf,spotify:track:1nkjkkUcYrqr3qsRQ9ypaF,7,2018-03-16,0.671,0.849,4.0,-8.147,1.0,0.0571,0.124,7.73e-06,0.098,0.938,133.979,audio_features,1nkjkkUcYrqr3qsRQ9ypaF,spotify:track:1nkjkkUcYrqr3qsRQ9ypaF,https://api.spotify.com/v1/tracks/1nkjkkUcYrqr3qsRQ9ypaF,https://api.spotify.com/v1/audio-analysis/1nkjkkUcYrqr3qsRQ9ypaF,195640.0,4.0,
193,193, Louisiana,New Orleans,Down in New Orleans,The Vibrations,spotify:track:4tCdoXt7EiwZZhMevxmY8u,54,2009-11-23,0.697,0.676,0.0,-5.273,1.0,0.0436,0.745,0.000511,0.263,0.705,120.99,audio_features,4tCdoXt7EiwZZhMevxmY8u,spotify:track:4tCdoXt7EiwZZhMevxmY8u,https://api.spotify.com/v1/tracks/4tCdoXt7EiwZZhMevxmY8u,https://api.spotify.com/v1/audio-analysis/4tCdoXt7EiwZZhMevxmY8u,145427.0,4.0,
194,194, Louisiana,New Orleans,Down in Old New Orleans,Mickey Jupp,error,error,error,,,,,,,,,,,,,,,,,,,
195,195, Louisiana,New Orleans,Down In Storyville,Rahmlee,spotify:track:28xiS6J3INbqmZPGYQDxcg,3,2010-07-16,0.588,0.846,0.0,-6.302,1.0,0.0645,0.156,0.763,0.549,0.916,103.732,audio_features,28xiS6J3INbqmZPGYQDxcg,spotify:track:28xiS6J3INbqmZPGYQDxcg,https://api.spotify.com/v1/tracks/28xiS6J3INbqmZPGYQDxcg,https://api.spotify.com/v1/audio-analysis/28xiS6J3INbqmZPGYQDxcg,160387.0,4.0,
196,196, Louisiana,New Orleans,Down in the Quarter,Paul Soniat,spotify:track:5age9fhdLwBfs8JGY7c3j8,0,2005-03-15,0.504,0.294,0.0,-9.294,1.0,0.032,0.823,0.000772,0.0848,0.315,87.74,audio_features,5age9fhdLwBfs8JGY7c3j8,spotify:track:5age9fhdLwBfs8JGY7c3j8,https://api.spotify.com/v1/tracks/5age9fhdLwBfs8JGY7c3j8,https://api.spotify.com/v1/audio-analysis/5age9fhdLwBfs8JGY7c3j8,300387.0,4.0,
197,197, Louisiana,New Orleans,Down On Second Street,Zachary Richard,spotify:track:5ugwBC9fTurGVuJBpV36ur,0,1989-01-01,0.584,0.648,5.0,-8.557,1.0,0.03,0.102,4.56e-05,0.709,0.765,120.001,audio_features,5ugwBC9fTurGVuJBpV36ur,spotify:track:5ugwBC9fTurGVuJBpV36ur,https://api.spotify.com/v1/tracks/5ugwBC9fTurGVuJBpV36ur,https://api.spotify.com/v1/audio-analysis/5ugwBC9fTurGVuJBpV36ur,248933.0,4.0,
198,198, Louisiana,New Orleans,Down on the Border,Little River Band,spotify:track:6fUX4WjhwKgrsUQ4Smal5T,36,2014-01-01,0.674,0.41,9.0,-9.986,1.0,0.0448,0.628,5.15e-05,0.0506,0.621,130.753,audio_features,6fUX4WjhwKgrsUQ4Smal5T,spotify:track:6fUX4WjhwKgrsUQ4Smal5T,https://api.spotify.com/v1/tracks/6fUX4WjhwKgrsUQ4Smal5T,https://api.spotify.com/v1/audio-analysis/6fUX4WjhwKgrsUQ4Smal5T,171773.0,4.0,
199,199, Louisiana,New Orleans,Down South in New Orleans,"Doug Kershaw, The Band",spotify:track:1LDsseEcZVuIVJr0slsYgN,2,2011-09-05,0.675,0.784,9.0,-11.733,1.0,0.0842,0.443,1.21e-06,0.0242,0.946,95.151,audio_features,1LDsseEcZVuIVJr0slsYgN,spotify:track:1LDsseEcZVuIVJr0slsYgN,https://api.spotify.com/v1/tracks/1LDsseEcZVuIVJr0slsYgN,https://api.spotify.com/v1/audio-analysis/1LDsseEcZVuIVJr0slsYgN,129853.0,3.0,
200,200, Louisiana,New Orleans,Down The Dustpipe,Status Quo (band),spotify:track:4ey3t8jCoQ7Q7M8BR09Zy0,32,1970-03-06,0.662,0.521,7.0,-9.615,1.0,0.0459,0.507,0.000713,0.105,0.667,157.249,audio_features,4ey3t8jCoQ7Q7M8BR09Zy0,spotify:track:4ey3t8jCoQ7Q7M8BR09Zy0,https://api.spotify.com/v1/tracks/4ey3t8jCoQ7Q7M8BR09Zy0,https://api.spotify.com/v1/audio-analysis/4ey3t8jCoQ7Q7M8BR09Zy0,122453.0,4.0,
201,201, Louisiana,New Orleans,Down to New Orleans,Vince Gill,spotify:track:4nNDv1wysZKj6IpuJfY3dE,10,1996-01-01,0.801,0.541,4.0,-9.571,0.0,0.0297,0.421,0.000773,0.0643,0.571,122.924,audio_features,4nNDv1wysZKj6IpuJfY3dE,spotify:track:4nNDv1wysZKj6IpuJfY3dE,https://api.spotify.com/v1/tracks/4nNDv1wysZKj6IpuJfY3dE,https://api.spotify.com/v1/audio-analysis/4nNDv1wysZKj6IpuJfY3dE,258067.0,4.0,
202,202, Louisiana,New Orleans,Drop Me Off In New Orleans,Kermit Ruffins,spotify:track:5PPG6S0didC96fCXpwtIDY,31,2007-04-03,0.517,0.574,0.0,-9.816,0.0,0.146,0.347,1.6e-05,0.661,0.698,90.205,audio_features,5PPG6S0didC96fCXpwtIDY,spotify:track:5PPG6S0didC96fCXpwtIDY,https://api.spotify.com/v1/tracks/5PPG6S0didC96fCXpwtIDY,https://api.spotify.com/v1/audio-analysis/5PPG6S0didC96fCXpwtIDY,258387.0,4.0,
203,203, Louisiana,New Orleans,Dumaine Street Blues,Glen David Andrews,spotify:track:6ujGYcVNMeFsdSxvNhVvIu,2,2011-02-01,0.624,0.502,5.0,-7.403,0.0,0.0567,0.58,0.00164,0.194,0.588,114.698,audio_features,6ujGYcVNMeFsdSxvNhVvIu,spotify:track:6ujGYcVNMeFsdSxvNhVvIu,https://api.spotify.com/v1/tracks/6ujGYcVNMeFsdSxvNhVvIu,https://api.spotify.com/v1/audio-analysis/6ujGYcVNMeFsdSxvNhVvIu,235240.0,1.0,
204,204, Louisiana,New Orleans,Esplanade At Sunset,Paul Weston,error,error,error,,,,,,,,,,,,,,,,,,,
205,205, Louisiana,New Orleans,Every Dog Has Its Day,Willy DeVille,spotify:track:29fKPfxGZL4hz3xpI9S4Ry,2,1990-01-01,0.804,0.819,5.0,-7.289,0.0,0.0561,0.199,0.00224,0.125,0.962,133.069,audio_features,29fKPfxGZL4hz3xpI9S4Ry,spotify:track:29fKPfxGZL4hz3xpI9S4Ry,https://api.spotify.com/v1/tracks/29fKPfxGZL4hz3xpI9S4Ry,https://api.spotify.com/v1/audio-analysis/29fKPfxGZL4hz3xpI9S4Ry,153405.0,4.0,
206,206, Louisiana,New Orleans,Every Mother's Son,Humble Pie,spotify:track:1Vd5uKZRlanijNKbjMcNnj,6,1969-11-01,0.482,0.457,5.0,-10.894,1.0,0.0373,0.577,0.000388,0.226,0.812,145.911,audio_features,1Vd5uKZRlanijNKbjMcNnj,spotify:track:1Vd5uKZRlanijNKbjMcNnj,https://api.spotify.com/v1/tracks/1Vd5uKZRlanijNKbjMcNnj,https://api.spotify.com/v1/audio-analysis/1Vd5uKZRlanijNKbjMcNnj,344587.0,4.0,
207,207, Louisiana,New Orleans,Everybody's Rockin,Neil Young,spotify:track:5sPWRQCoqFXuLcovxmsdni,25,1983-01-01,0.704,0.415,7.0,-14.492,1.0,0.0353,0.0952,1.31e-05,0.271,0.683,128.965,audio_features,5sPWRQCoqFXuLcovxmsdni,spotify:track:5sPWRQCoqFXuLcovxmsdni,https://api.spotify.com/v1/tracks/5sPWRQCoqFXuLcovxmsdni,https://api.spotify.com/v1/audio-analysis/5sPWRQCoqFXuLcovxmsdni,179227.0,4.0,
208,208, Louisiana,New Orleans,Exhibit A,Jay Electronica,spotify:track:2OmMD7AWmZflqnrDeSGKR4,46,2009-06-23,0.455,0.804,9.0,-5.667,0.0,0.302,0.254,0.0,0.095,0.148,85.569,audio_features,2OmMD7AWmZflqnrDeSGKR4,spotify:track:2OmMD7AWmZflqnrDeSGKR4,https://api.spotify.com/v1/tracks/2OmMD7AWmZflqnrDeSGKR4,https://api.spotify.com/v1/audio-analysis/2OmMD7AWmZflqnrDeSGKR4,233258.0,4.0,
209,209, Louisiana,New Orleans,Ex's and Oh's,Elle King,spotify:track:70eDxAyAraNTiD6lx2ZEnH,72,2015-02-13,0.612,0.921,7.0,-2.879,1.0,0.0848,0.0183,0.0,0.0576,0.453,139.986,audio_features,70eDxAyAraNTiD6lx2ZEnH,spotify:track:70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/audio-analysis/70eDxAyAraNTiD6lx2ZEnH,202173.0,4.0,
210,210, Louisiana,New Orleans,Fancy,Bobbie Gentry; Reba McEntire,spotify:track:6aarvZBVzYo3sp4NYOBqCp,41,1970-05-01,0.618,0.243,4.0,-19.003,0.0,0.0848,0.502,0.0,0.102,0.556,104.373,audio_features,6aarvZBVzYo3sp4NYOBqCp,spotify:track:6aarvZBVzYo3sp4NYOBqCp,https://api.spotify.com/v1/tracks/6aarvZBVzYo3sp4NYOBqCp,https://api.spotify.com/v1/audio-analysis/6aarvZBVzYo3sp4NYOBqCp,258913.0,4.0,
211,211, Louisiana,New Orleans,Farewell to Storyville,Billie Holiday and Louis Armstrong,spotify:track:4qjKIGl4rX3RQR4l8T9687,0,2000-12-12,0.604,0.147,5.0,-15.903,1.0,0.0584,0.75,0.0,0.239,0.615,99.735,audio_features,4qjKIGl4rX3RQR4l8T9687,spotify:track:4qjKIGl4rX3RQR4l8T9687,https://api.spotify.com/v1/tracks/4qjKIGl4rX3RQR4l8T9687,https://api.spotify.com/v1/audio-analysis/4qjKIGl4rX3RQR4l8T9687,168867.0,5.0,
212,212, Louisiana,New Orleans,Fat Tuesday,Allen Toussaint,spotify:track:1TqeTr0Vdhl95lxqICksB3,2,2009-01-01,0.764,0.823,7.0,-6.853,1.0,0.0471,0.134,0.132,0.0844,0.965,192.426,audio_features,1TqeTr0Vdhl95lxqICksB3,spotify:track:1TqeTr0Vdhl95lxqICksB3,https://api.spotify.com/v1/tracks/1TqeTr0Vdhl95lxqICksB3,https://api.spotify.com/v1/audio-analysis/1TqeTr0Vdhl95lxqICksB3,226973.0,4.0,
213,213, Louisiana,New Orleans,Fat Tuesday,GrantLyttelton Paseo Jazz Band (featuring Humphrey Lyttelton),spotify:track:3eNzW4SPb5CA0Efzmr42KE,13,2015-02-13,0.563,0.534,10.0,-13.874,1.0,0.036,0.863,0.291,0.102,0.962,105.088,audio_features,3eNzW4SPb5CA0Efzmr42KE,spotify:track:3eNzW4SPb5CA0Efzmr42KE,https://api.spotify.com/v1/tracks/3eNzW4SPb5CA0Efzmr42KE,https://api.spotify.com/v1/audio-analysis/3eNzW4SPb5CA0Efzmr42KE,161123.0,4.0,
214,214, Louisiana,New Orleans,Feels Like Rain,John Hiatt,spotify:track:559o0Auxo7OjGZguEXmnab,40,1988-08-30,0.702,0.253,7.0,-11.898,1.0,0.0421,0.825,0.0121,0.11,0.47,140.462,audio_features,559o0Auxo7OjGZguEXmnab,spotify:track:559o0Auxo7OjGZguEXmnab,https://api.spotify.com/v1/tracks/559o0Auxo7OjGZguEXmnab,https://api.spotify.com/v1/audio-analysis/559o0Auxo7OjGZguEXmnab,287295.0,4.0,
215,215, Louisiana,New Orleans,Ferryboat To Algiers,Paul Weston,error,error,error,,,,,,,,,,,,,,,,,,,
216,216, Louisiana,New Orleans,Fishwater,Widespread Panic,spotify:track:7DJPRaquj5CbK8F7QOqEcp,25,2014-04-04,0.435,0.939,4.0,-7.637,0.0,0.0422,0.0151,0.149,0.0477,0.872,95.435,audio_features,7DJPRaquj5CbK8F7QOqEcp,spotify:track:7DJPRaquj5CbK8F7QOqEcp,https://api.spotify.com/v1/tracks/7DJPRaquj5CbK8F7QOqEcp,https://api.spotify.com/v1/audio-analysis/7DJPRaquj5CbK8F7QOqEcp,373213.0,4.0,
217,217, Louisiana,New Orleans,Frankie and Johnny,version  Champion Jack Dupree,spotify:track:6kthUlTxA5rUvhdPDX8qtn,13,2007-04-01,0.494,0.507,8.0,-8.26,1.0,0.0692,0.843,0.0,0.251,0.698,69.308,audio_features,6kthUlTxA5rUvhdPDX8qtn,spotify:track:6kthUlTxA5rUvhdPDX8qtn,https://api.spotify.com/v1/tracks/6kthUlTxA5rUvhdPDX8qtn,https://api.spotify.com/v1/audio-analysis/6kthUlTxA5rUvhdPDX8qtn,152627.0,4.0,
218,218, Louisiana,New Orleans,Franklin Street Blues,Bunk Johnson,spotify:track:4tSEvtuENCN4DhVRiQx62V,3,2005-08-30,0.678,0.51,0.0,-4.833,1.0,0.0403,0.976,0.948,0.277,0.729,94.743,audio_features,4tSEvtuENCN4DhVRiQx62V,spotify:track:4tSEvtuENCN4DhVRiQx62V,https://api.spotify.com/v1/tracks/4tSEvtuENCN4DhVRiQx62V,https://api.spotify.com/v1/audio-analysis/4tSEvtuENCN4DhVRiQx62V,195960.0,4.0,
219,219, Louisiana,New Orleans,French Quarter,Delta Spirit,spotify:track:6fmOkXQr3KJ98PKr0d3nvd,14,2006-07-01,0.347,0.741,8.0,-5.808,0.0,0.039,0.226,0.00149,0.0926,0.405,134.71,audio_features,6fmOkXQr3KJ98PKr0d3nvd,spotify:track:6fmOkXQr3KJ98PKr0d3nvd,https://api.spotify.com/v1/tracks/6fmOkXQr3KJ98PKr0d3nvd,https://api.spotify.com/v1/audio-analysis/6fmOkXQr3KJ98PKr0d3nvd,272960.0,4.0,
220,220, Louisiana,New Orleans,French Quarter,Madcap,spotify:track:7cxQ4ADuDGrp0lwbfIr6TW,0,2001-03-20,0.321,0.985,0.0,-3.82,1.0,0.0918,8.04e-05,0.000261,0.786,0.225,99.302,audio_features,7cxQ4ADuDGrp0lwbfIr6TW,spotify:track:7cxQ4ADuDGrp0lwbfIr6TW,https://api.spotify.com/v1/tracks/7cxQ4ADuDGrp0lwbfIr6TW,https://api.spotify.com/v1/audio-analysis/7cxQ4ADuDGrp0lwbfIr6TW,257800.0,4.0,
221,221, Louisiana,New Orleans,French Quarter Faggot,Quintron,error,error,error,,,,,,,,,,,,,,,,,,,
222,222, Louisiana,New Orleans,French Quarter Strut,James Taylor's 4th Dimension (featuring James Taylor of the James Taylor Quartet),spotify:track:0YetBdVSPq6f8ZnozbUD3U,1,2007-05-14,0.756,0.709,7.0,-8.771,0.0,0.0503,0.00512,0.772,0.0478,0.892,151.349,audio_features,0YetBdVSPq6f8ZnozbUD3U,spotify:track:0YetBdVSPq6f8ZnozbUD3U,https://api.spotify.com/v1/tracks/0YetBdVSPq6f8ZnozbUD3U,https://api.spotify.com/v1/audio-analysis/0YetBdVSPq6f8ZnozbUD3U,194106.0,4.0,
223,223, Louisiana,New Orleans,Frenchmen Street Stomp,Christopher Marsceill aka Reverend Chris,spotify:track:5KW6CPCaKok4IzOGUClioU,0,2013-05-28,0.613,0.331,0.0,-13.882,0.0,0.0349,0.583,0.089,0.134,0.65,130.439,audio_features,5KW6CPCaKok4IzOGUClioU,spotify:track:5KW6CPCaKok4IzOGUClioU,https://api.spotify.com/v1/tracks/5KW6CPCaKok4IzOGUClioU,https://api.spotify.com/v1/audio-analysis/5KW6CPCaKok4IzOGUClioU,194520.0,4.0,
224,224, Louisiana,New Orleans,From Baton Rouge To New Orleans,Beelow,error,error,error,,,,,,,,,,,,,,,,,,,
225,225, Louisiana,New Orleans,Gal From New Orleans,Knightsbridge Orchestra,spotify:track:2Gnzyai6lZhwp1ji2WpaM8,0,2014-08-19,0.853,0.283,1.0,-16.393,1.0,0.0504,0.0906,6.23e-05,0.106,0.716,120.045,audio_features,2Gnzyai6lZhwp1ji2WpaM8,spotify:track:2Gnzyai6lZhwp1ji2WpaM8,https://api.spotify.com/v1/tracks/2Gnzyai6lZhwp1ji2WpaM8,https://api.spotify.com/v1/audio-analysis/2Gnzyai6lZhwp1ji2WpaM8,165667.0,4.0,
226,226, Louisiana,New Orleans,The Ghost Of Highway 61,Mighty Mo Rodgers,spotify:track:4oARX6rYQW1tMGKDe1Y62C,0,2016-08-18,0.717,0.536,7.0,-8.127,0.0,0.0857,0.502,0.0,0.127,0.459,179.974,audio_features,4oARX6rYQW1tMGKDe1Y62C,spotify:track:4oARX6rYQW1tMGKDe1Y62C,https://api.spotify.com/v1/tracks/4oARX6rYQW1tMGKDe1Y62C,https://api.spotify.com/v1/audio-analysis/4oARX6rYQW1tMGKDe1Y62C,191013.0,3.0,
227,227, Louisiana,New Orleans,Girl Down In New Orleans,Floyd Dixon,spotify:track:0pPT5LUT20JJ5aZezURNuW,0,2018-09-07,0.402,0.743,10.0,-6.927,1.0,0.045,0.526,0.0,0.463,0.851,154.349,audio_features,0pPT5LUT20JJ5aZezURNuW,spotify:track:0pPT5LUT20JJ5aZezURNuW,https://api.spotify.com/v1/tracks/0pPT5LUT20JJ5aZezURNuW,https://api.spotify.com/v1/audio-analysis/0pPT5LUT20JJ5aZezURNuW,127107.0,4.0,
228,228, Louisiana,New Orleans,Girl in New Orleans,Sammi Smith,spotify:track:5sZrgW80dTHetGtk6P4M84,8,2016-03-25,0.555,0.231,5.0,-14.541,1.0,0.0288,0.973,0.569,0.145,0.529,99.252,audio_features,5sZrgW80dTHetGtk6P4M84,spotify:track:5sZrgW80dTHetGtk6P4M84,https://api.spotify.com/v1/tracks/5sZrgW80dTHetGtk6P4M84,https://api.spotify.com/v1/audio-analysis/5sZrgW80dTHetGtk6P4M84,131533.0,4.0,
229,229, Louisiana,New Orleans,Give 'Em Hell Kid,My Chemical Romance,spotify:track:0axF06XwNLobcx5z8BVtYw,59,2004-06-08,0.252,0.993,4.0,-3.079,0.0,0.16,0.0234,0.0,0.228,0.118,183.773,audio_features,0axF06XwNLobcx5z8BVtYw,spotify:track:0axF06XwNLobcx5z8BVtYw,https://api.spotify.com/v1/tracks/0axF06XwNLobcx5z8BVtYw,https://api.spotify.com/v1/audio-analysis/0axF06XwNLobcx5z8BVtYw,138840.0,4.0,
230,230, Louisiana,New Orleans,Go Back To Your Woods,Robbie Robertson,spotify:track:1ix5Qabcd6rfpCDIBQNPvS,17,1991-01-01,0.821,0.463,7.0,-10.43,0.0,0.0293,0.0697,0.00035,0.202,0.776,111.018,audio_features,1ix5Qabcd6rfpCDIBQNPvS,spotify:track:1ix5Qabcd6rfpCDIBQNPvS,https://api.spotify.com/v1/tracks/1ix5Qabcd6rfpCDIBQNPvS,https://api.spotify.com/v1/audio-analysis/1ix5Qabcd6rfpCDIBQNPvS,290427.0,4.0,
231,231, Louisiana,New Orleans,Go Down To New Orleans,Lillian Boutté,spotify:track:73lLZM5oTFOKIaPhdRBV70,0,2009,0.461,0.51,10.0,-12.197,1.0,0.389,0.601,2.99e-06,0.661,0.935,184.614,audio_features,73lLZM5oTFOKIaPhdRBV70,spotify:track:73lLZM5oTFOKIaPhdRBV70,https://api.spotify.com/v1/tracks/73lLZM5oTFOKIaPhdRBV70,https://api.spotify.com/v1/audio-analysis/73lLZM5oTFOKIaPhdRBV70,304920.0,4.0,
232,232, Louisiana,New Orleans,Go To New Orleans,New Orleans Red Beans (featuring Paul Barbarin),spotify:track:1cZfcbIJLHaJ0cXdsqAufP,55,2018-09-07,0.71,0.632,9.0,-7.051,0.0,0.0822,0.129,2.92e-06,0.212,0.218,140.026,audio_features,1cZfcbIJLHaJ0cXdsqAufP,spotify:track:1cZfcbIJLHaJ0cXdsqAufP,https://api.spotify.com/v1/tracks/1cZfcbIJLHaJ0cXdsqAufP,https://api.spotify.com/v1/audio-analysis/1cZfcbIJLHaJ0cXdsqAufP,138765.0,4.0,
233,233, Louisiana,New Orleans,Go to the Mardi Gras,Professor Longhair,spotify:track:1O0nWcqmCj32qmFmiu3nGL,29,2012-01-01,0.463,0.704,0.0,-7.456,0.0,0.0411,0.26,0.000648,0.554,0.882,112.145,audio_features,1O0nWcqmCj32qmFmiu3nGL,spotify:track:1O0nWcqmCj32qmFmiu3nGL,https://api.spotify.com/v1/tracks/1O0nWcqmCj32qmFmiu3nGL,https://api.spotify.com/v1/audio-analysis/1O0nWcqmCj32qmFmiu3nGL,174453.0,4.0,
234,234, Louisiana,New Orleans,GodForsaken Town,Reckless Kelly,spotify:track:0CPP7920oMTrW1quv8DyoG,24,2008-06-24,0.432,0.389,0.0,-9.095,1.0,0.0314,0.63,0.0125,0.103,0.443,81.842,audio_features,0CPP7920oMTrW1quv8DyoG,spotify:track:0CPP7920oMTrW1quv8DyoG,https://api.spotify.com/v1/tracks/0CPP7920oMTrW1quv8DyoG,https://api.spotify.com/v1/audio-analysis/0CPP7920oMTrW1quv8DyoG,252493.0,4.0,
235,235, Louisiana,New Orleans,Goin' Back to Louisiana,Delbert McClinton,spotify:track:4eHL2BJnEdrKarXui1JRFi,27,1989,0.588,0.619,7.0,-12.799,1.0,0.036,0.172,1.12e-06,0.603,0.772,129.981,audio_features,4eHL2BJnEdrKarXui1JRFi,spotify:track:4eHL2BJnEdrKarXui1JRFi,https://api.spotify.com/v1/tracks/4eHL2BJnEdrKarXui1JRFi,https://api.spotify.com/v1/audio-analysis/4eHL2BJnEdrKarXui1JRFi,225933.0,4.0,
236,236, Louisiana,New Orleans,Goin' Down To New Orleans,Bluebird,error,error,error,,,,,,,,,,,,,,,,,,,
237,237, Louisiana,New Orleans,Goin' Home,Ken Colyer,spotify:track:3NX7EOSEtPnsvfyPmNF5pv,13,2005-01-01,0.778,0.251,0.0,-12.909,1.0,0.0516,0.796,0.000108,0.112,0.899,115.897,audio_features,3NX7EOSEtPnsvfyPmNF5pv,spotify:track:3NX7EOSEtPnsvfyPmNF5pv,https://api.spotify.com/v1/tracks/3NX7EOSEtPnsvfyPmNF5pv,https://api.spotify.com/v1/audio-analysis/3NX7EOSEtPnsvfyPmNF5pv,203947.0,4.0,
238,238, Louisiana,New Orleans,Goin' to Louisiana,John Lee Hooker,spotify:track:6FW5PlSh8EhdcW85YVRaPr,4,1969,0.562,0.0662,4.0,-22.613,0.0,0.163,0.629,0.00233,0.0759,0.558,174.313,audio_features,6FW5PlSh8EhdcW85YVRaPr,spotify:track:6FW5PlSh8EhdcW85YVRaPr,https://api.spotify.com/v1/tracks/6FW5PlSh8EhdcW85YVRaPr,https://api.spotify.com/v1/audio-analysis/6FW5PlSh8EhdcW85YVRaPr,279400.0,3.0,
239,239, Louisiana,New Orleans,Goin' To Nawlins,Zydeco Party Band,spotify:track:6n7IJOsaHJN8lsS0aJ5h8w,0,2007-01-01,0.664,0.453,5.0,-11.042,1.0,0.0523,0.637,1.99e-05,0.1,0.898,151.236,audio_features,6n7IJOsaHJN8lsS0aJ5h8w,spotify:track:6n7IJOsaHJN8lsS0aJ5h8w,https://api.spotify.com/v1/tracks/6n7IJOsaHJN8lsS0aJ5h8w,https://api.spotify.com/v1/audio-analysis/6n7IJOsaHJN8lsS0aJ5h8w,170853.0,4.0,
240,240, Louisiana,New Orleans,Goin' To New Orleans,Buddy Skipper And The Code Blues Band,spotify:track:3yyIXJiYWMDhJtZNEwyIST,13,1992-06-12,0.537,0.126,2.0,-17.449,0.0,0.0352,0.984,0.0432,0.103,0.419,68.808,audio_features,3yyIXJiYWMDhJtZNEwyIST,spotify:track:3yyIXJiYWMDhJtZNEwyIST,https://api.spotify.com/v1/tracks/3yyIXJiYWMDhJtZNEwyIST,https://api.spotify.com/v1/audio-analysis/3yyIXJiYWMDhJtZNEwyIST,149693.0,4.0,
