,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0, Washington,Olympia,Rock Star,Hole,spotify:track:72xpgWWuEyLWFFTIKnrAbZ,41,1994-01-01,0.308,0.868,4,-6.44,1,0.144,0.00514,4.52e-05,0.27,0.25,125.782,audio_features,72xpgWWuEyLWFFTIKnrAbZ,spotify:track:72xpgWWuEyLWFFTIKnrAbZ,https://api.spotify.com/v1/tracks/72xpgWWuEyLWFFTIKnrAbZ,https://api.spotify.com/v1/audio-analysis/72xpgWWuEyLWFFTIKnrAbZ,162200,4
1,1, Washington,Olympia,Olympia WA.,Rancid,spotify:track:0TE5Q3XEPkEfmyNtr47wWa,50,1995-08-15,0.423,0.959,7,-4.613,1,0.107,0.0448,0.0,0.347,0.643,166.919,audio_features,0TE5Q3XEPkEfmyNtr47wWa,spotify:track:0TE5Q3XEPkEfmyNtr47wWa,https://api.spotify.com/v1/tracks/0TE5Q3XEPkEfmyNtr47wWa,https://api.spotify.com/v1/audio-analysis/0TE5Q3XEPkEfmyNtr47wWa,210627,4
2,2, Washington,Tacoma,Rock'n Me,Steve Miller Band,spotify:track:1orVKbp6vqtfAPOmvRofVq,66,1976-01-01,0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,audio_features,1orVKbp6vqtfAPOmvRofVq,spotify:track:1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/tracks/1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/audio-analysis/1orVKbp6vqtfAPOmvRofVq,187067,4
3,3, Washington,Tacoma,Thrice All-American,Neko Case,spotify:track:3Wx6DM5SqTdPu7EapdA1QL,24,2000-02-22,0.449,0.61,7,-6.174,1,0.0307,0.405,0.0,0.138,0.557,147.014,audio_features,3Wx6DM5SqTdPu7EapdA1QL,spotify:track:3Wx6DM5SqTdPu7EapdA1QL,https://api.spotify.com/v1/tracks/3Wx6DM5SqTdPu7EapdA1QL,https://api.spotify.com/v1/audio-analysis/3Wx6DM5SqTdPu7EapdA1QL,193400,3
