,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0, Maine,Bangor,King Of The Road,Roger Miller,spotify:track:3XG7bMVcMWLIn2k9jLAaAt,61,1965-01-01,0.67,0.272,11,-13.699,1,0.0704,0.717,0.0,0.178,0.613,117.996,audio_features,3XG7bMVcMWLIn2k9jLAaAt,spotify:track:3XG7bMVcMWLIn2k9jLAaAt,https://api.spotify.com/v1/tracks/3XG7bMVcMWLIn2k9jLAaAt,https://api.spotify.com/v1/audio-analysis/3XG7bMVcMWLIn2k9jLAaAt,147307,4
1,1, Maine,Portland,"Portland, Maine",Tim McGraw,spotify:track:6CZ4Wrj6TquFPjabvRwlew,32,2014-01-01,0.511,0.531,4,-9.962,1,0.0272,0.0977,0.0187,0.0756,0.37,160.041,audio_features,6CZ4Wrj6TquFPjabvRwlew,spotify:track:6CZ4Wrj6TquFPjabvRwlew,https://api.spotify.com/v1/tracks/6CZ4Wrj6TquFPjabvRwlew,https://api.spotify.com/v1/audio-analysis/6CZ4Wrj6TquFPjabvRwlew,221587,4
2,2, Maine,Portland,Portland Town,Schooner Fare,spotify:track:3FIlFeBNetGvNKxS0cAaaD,13,1999-06-15,0.452,0.64,1,-11.392,1,0.0424,0.303,0.0117,0.0606,0.828,99.119,audio_features,3FIlFeBNetGvNKxS0cAaaD,spotify:track:3FIlFeBNetGvNKxS0cAaaD,https://api.spotify.com/v1/tracks/3FIlFeBNetGvNKxS0cAaaD,https://api.spotify.com/v1/audio-analysis/3FIlFeBNetGvNKxS0cAaaD,251467,4
