,city,state,artist,song
106,Missouri,Missouri,Pete Seeger,Belle Starr
107,Missouri,Missouri,Fred Astaire,They All Laughed [From Shall We Dance]
108,Missouri,Missouri,Fred Astaire,They All Laughed [From Shall We Dance?]
109,Missouri,Missouri,Merle Haggard,Here Comes the Freedom Train
110,Missouri,Missouri,Louie Bellson,They All Laughed
111,Missouri,Missouri,Nat King Cole,Route 66
112,Missouri,Missouri,Merle Haggard,Harold's Super Service
113,Missouri,Missouri,Fred Astaire,They All Laughed
114,Missouri,Missouri,"Nat King Cole, Great Vocalists",(Get Your Kicks On) Route 66
115,Missouri,Missouri,Anita O'Day,You Came a Long Way from St. Louis
116,Missouri,Missouri,Ella Fitzgerald,They All Laughed [Mono Mix; Bonus Track]
117,Missouri,Missouri,The Clash,Car Jamming
118,Missouri,Missouri,The Andrews Sisters,Route 66
119,Missouri,Missouri,Johnny Cash,Southwestward
120,Missouri,Missouri,George Gershwin,They All Laughed
121,Missouri,Missouri,Marty Robbins,Matilda
122,Missouri,Missouri,Bing Crosby,Route 66
123,Missouri,Missouri,"Sammy Davis, Jr.",You Came a Long Way from St. Louis [DVD]
124,Missouri,Missouri,Dolly Parton,Forty Miles from Poplar Bluff
125,Missouri,Missouri,The Oak Ridge Boys,Ozark Mountain Jubilee
126,Missouri,Missouri,Frank Sinatra,They All Laughed
127,Missouri,Missouri,George Jones,(We're Not) The Jet Set
128,Missouri,Missouri,Bing Crosby,You Came a Long Way from St. Louis
129,Missouri,Missouri,Sarah Vaughan,They All Laughed
130,Missouri,Missouri,Bobby Darin,East of the Rockies
131,Missouri,Missouri,Bobby Darin,If I Had My Druthers
132,Missouri,Missouri,The Four Freshmen,Route 66
133,Missouri,Missouri,Bob Dylan,Tryin' to Get to Heaven
134,Missouri,Missouri,T.I.,Top Back
135,Missouri,Missouri,Ella Fitzgerald,They All Laughed
136,Missouri,Missouri,Nat King Cole,Route 66
137,Missouri,Missouri,Bing Crosby,(Get Your Kicks On) Route 66
138,Missouri,Missouri,Bob Dylan,Trying to Get to Heaven
139,Missouri,Missouri,Chet Baker,Batter Up
140,Missouri,Missouri,George Shearing,They All Laughed
141,Missouri,Missouri,T.I.,Top Back
142,Missouri,Missouri,Oscar Peterson,They All Laughed
143,Missouri,Missouri,George Gershwin,They All Laughed
144,Missouri,Missouri,George Jones,(We're Not) the Jet Set
145,Missouri,Missouri,Mel Tormé,Route 66 [Live]
146,Missouri,Missouri,Ice Cube,My Summer Vacation
147,Missouri,Missouri,The Four Freshmen,You Came a Long Way From St. Louis
148,Missouri,Missouri,Al Jarreau,Route 66
149,Missouri,Missouri,Buck Owens,Alabama Louisiana or Maybe Tennessee
