,city,state,artist,song
105,South Carolina,South Carolina,BR5-49,Hickory Wind
106,South Carolina,South Carolina,Slightly Stoopid,Ska Diddy
107,South Carolina,South Carolina,Afroman,Crazy Rap
108,South Carolina,South Carolina,Grant Lee Phillips,Hickory Wind
109,South Carolina,South Carolina,Le Tigre,New Kicks
110,South Carolina,South Carolina,Cledus T. Judd,If Shania Was Mine
111,South Carolina,South Carolina,The Raconteurs,Carolina Drama
112,South Carolina,South Carolina,Rico Love,House
113,South Carolina,South Carolina,Donnell Hendrix,Ferguson (Too Many)
114,South Carolina,South Carolina,Donnell Hendrix,Ferguson (Too Many) [The Video Remix]
115,South Carolina,South Carolina,The Wailin' Jennys,Take It Down
116,South Carolina,South Carolina,Lyfe Jennings,The River
117,South Carolina,South Carolina,Big Bad Voodoo Daddy,Reefer Man
118,South Carolina,South Carolina,Trick Daddy,Bass
119,South Carolina,South Carolina,Theory of a Deadman,Nothing Could Come Between Us
120,South Carolina,South Carolina,Afroman,Colt 45
121,South Carolina,South Carolina,Renald Francoeur,Tour The States
122,South Carolina,South Carolina,C-Note,Intro
123,South Carolina,South Carolina,C-Note,Intro
124,South Carolina,South Carolina,Bighand-NO,Rev Em Up
125,South Carolina,South Carolina,Afroman,Crazy Rap (Colt 45 & 2 Zig Zags)
126,South Carolina,South Carolina,"Playboi Carti, Pi'erre Bourne",Switchin Lanes
127,South Carolina,South Carolina,The Notorious Autry Brothers,Drunk on a Dirt Road
128,South Carolina,South Carolina,Pop Will Eat Itself,"Not Now James, We're Busy"
129,South Carolina,South Carolina,Pop Will Eat Itself,"Not Now James, We're Busy..."
130,South Carolina,South Carolina,Johnny Cash,(I Heard That) Lonesome Whistle
131,South Carolina,South Carolina,O.C.,Your Life
132,South Carolina,South Carolina,Death from Above 1979,Romantic Rights
133,South Carolina,South Carolina,Death from Above 1979,Romantic Rights
134,South Carolina,South Carolina,Devendra Banhart,Lagoon
135,South Carolina,South Carolina,Bo Burnham,Welcome to Youtube
136,South Carolina,South Carolina,C-Note,Intro
137,South Carolina,South Carolina,Cnote,Intro
138,South Carolina,South Carolina,Nice & Smooth,Save the Children
139,South Carolina,South Carolina,J.I.D,General
140,South Carolina,South Carolina,Matthew Pryor,Stay on the Phone
141,South Carolina,South Carolina,Trent Harmon,You Got 'Em All
142,South Carolina,South Carolina,Joe Ely,95 South
143,South Carolina,South Carolina,The Cadillac Three,I'm Southern
144,South Carolina,South Carolina,Jandek,Left the Beach Last Sunday
145,South Carolina,South Carolina,Jandek,May 3
146,South Carolina,South Carolina,DJ Champion,No Heaven
147,South Carolina,South Carolina,Anthony Melillo,Never Slow Down
148,South Carolina,South Carolina,Chuck Ragan,Good Enough for Rock and Roll
149,South Carolina,South Carolina,Sho Baraka,"Foreward, 1619"
150,South Carolina,South Carolina,Little Feat,Lonesome Whistle
151,South Carolina,South Carolina,Jimmy Castor,Potential
152,South Carolina,South Carolina,Zac Brown Band,Oh My Sweet Carolina [Live; Bonus Track]
153,South Carolina,South Carolina,Talib Kweli,Country Cousins
154,South Carolina,South Carolina,Emmylou Harris,Oh My Sweet Carolina
155,South Carolina,South Carolina,Ryan Adams,Oh My Sweet Carolina
156,South Carolina,South Carolina,Brand Nubian,The Travel Jam
157,South Carolina,South Carolina,Ryan Adams,Oh My Sweet Carolina
158,South Carolina,South Carolina,Wyclef Jean,Thug Angels
159,South Carolina,South Carolina,"Tyler Bryant, Larkin Poe",Back Down South
160,South Carolina,South Carolina,Petey Pablo,Club Banger
161,South Carolina,South Carolina,Lil' Keke,Baller in the Mix
162,South Carolina,South Carolina,Dwight Yoakam,Intentional Heartache
163,South Carolina,South Carolina,Sammy Hagar,Red Voodoo
164,South Carolina,South Carolina,Sammy Hagar,Red Voodoo
165,South Carolina,South Carolina,Kip Moore,Lipstick
166,South Carolina,South Carolina,Sadat X,Move On
167,South Carolina,South Carolina,Animal Collective,Moonjock
168,South Carolina,South Carolina,James Taylor,Carolina in My Mind
169,South Carolina,South Carolina,The Everly Brothers,Carolina in My Mind
170,South Carolina,South Carolina,James Taylor,Carolina in My Mind
171,South Carolina,South Carolina,John Denver,Carolina in My Mind
172,South Carolina,South Carolina,Carole King,Carolina in My Mind
173,South Carolina,South Carolina,George Hamilton IV,Carolina in My Mind
174,South Carolina,South Carolina,Count Basie,Carolina in My Mind
175,South Carolina,South Carolina,Melanie,Carolina in My Mind
176,South Carolina,South Carolina,Tony Orlando & Dawn,Carolina in My Mind
177,South Carolina,South Carolina,Alex de Grassi,Carolina on My Mind
178,South Carolina,South Carolina,Alison Krauss,Carolina Moon
179,South Carolina,South Carolina,Dawn,Carolina in My Mind
180,South Carolina,South Carolina,Marmalade,Carolina in My Mind
181,South Carolina,South Carolina,Woodstock Mountain Revue,Carolina in My Mind
182,South Carolina,South Carolina,Evie Sands,Carolina in My Mind
183,South Carolina,South Carolina,Crystal Mansion,Carolina in My Mind
184,South Carolina,South Carolina,Jade,Carolina In My Mind
