,city,state,artist,song
84,Michigan,Michigan,Dick Haymes,I've Got a Gal in Kalamazoo
85,Michigan,Michigan,Insane Clown Posse,Posse On Verner
86,Michigan,Michigan,Twin Peaks,Spiders (Kidsmoke)
87,Michigan,Michigan,Tee Grizzley,First Day Out
88,Michigan,Michigan,BROCKHAMPTON,MICHIGAN
89,Michigan,Michigan,Tenacious D,The Road
90,Michigan,Michigan,The Hold Steady,Sweet Payne
91,Michigan,Michigan,Josh Rouse,Michigan
92,Michigan,Michigan,Less than Jake,Jay Frenzal
93,Michigan,Michigan,Proof,Pimplikeness
94,Michigan,Michigan,Spacecadet,Detroitland
95,Michigan,Michigan,The Royal Me,Never Michigan
96,Michigan,Michigan,Lipstick Generation,Christmastime Machine
97,Michigan,Michigan,The Plastic Bears,Garage Sale
98,Michigan,Michigan,Jaye McBride,Hope You Like Surprises
99,Michigan,Michigan,Natas,Football
100,Michigan,Michigan,Jaylib,L.A. to Detroit
101,Michigan,Michigan,Tex Beneke,I've Got a Gal in Kalamazoo
102,Michigan,Michigan,"Tex Beneke, Marion Hutton",(I've Got a Gal In) Kalamazoo
103,Michigan,Michigan,Hem,Half Acre
104,Michigan,Michigan,Western Michigan University Jazz Orchestra,I've Got a Gal in Kalamazoo
105,Michigan,Michigan,Rogue Wave,Lake Michigan
106,Michigan,Michigan,Gino Vannelli,Great Lake Canoe
107,Michigan,Michigan,"The Alchemist, Boldy James, Benny the Butcher",Scrape The Bowl
108,Michigan,Michigan,Diffuser,Why
109,Michigan,Michigan,BBC Big Band,I've Got a Gal in Kalamazoo
110,Michigan,Michigan,Hollywood All Stars,I've Got a Gal in Kalamazoo
111,Michigan,Michigan,Trout Fishing in America,There's a Panther in Michigan
112,Michigan,Michigan,Colin James,Shout Baby Shout
113,Michigan,Michigan,BBC Big Band,I've Got a Gal in Kalamazoo
114,Michigan,Michigan,BBC Big Band Orchestra,I've Got a Gal in Kalamazoo
115,Michigan,Michigan,Theo Bleckmann,I've Got a Gal in Kalamazoo
116,Michigan,Michigan,Glenn Miller & His Orchestra,I've Got a Gal In Kalamazoo
117,Michigan,Michigan,"Jetty Rae, Pen Pals, Heath McNease",Camp
118,Michigan,Michigan,New Hollow,Boyfriend
119,Michigan,Michigan,Simon & Garfunkel,America
120,Michigan,Michigan,Woody Guthrie,1913 Massacre
121,Michigan,Michigan,Bob Seger,Heavy Music
122,Michigan,Michigan,Yes,America
123,Michigan,Michigan,Bob Seger,Heavy Music
124,Michigan,Michigan,Simon & Garfunkel,America
125,Michigan,Michigan,Ice Cube,My Summer Vacation
126,Michigan,Michigan,Gordon Lightfoot,Go-Go Round
127,Michigan,Michigan,Elvis Presley,Startin' Tonight
128,Michigan,Michigan,The Yardbirds,Psycho Daisies
129,Michigan,Michigan,Ice Cube,My Summer Vacation
130,Michigan,Michigan,Brownie McGhee,Betty and Dupree
131,Michigan,Michigan,Gordon Lightfoot,Go Go Round
132,Michigan,Michigan,Simon & Garfunkel,America
133,Michigan,Michigan,Simon & Garfunkel,America
134,Michigan,Michigan,Gordon Lightfoot,Wreck of the Edmund Fitzgerald
135,Michigan,Michigan,Gordon Lightfoot,Wreck of the Edmund Fitzgerald
136,Michigan,Michigan,Frank Sinatra,(There'll Be A) Hot Time in the Town of Berlin (When the Yanks Go ...)
137,Michigan,Michigan,Johnny Cash,Southwestward
138,Michigan,Michigan,Glenn Miller,Hot Time in the Town of Berlin
139,Michigan,Michigan,Glenn Miller & the Army Air Force Band,There'll Be a Hot Time in the Town of Berlin
140,Michigan,Michigan,Ray McKinley,There'll Be a Hot Time in the Town of Berlin
141,Michigan,Michigan,The Yardbirds,Psycho Daisies
142,Michigan,Michigan,Glenn Miller,(There'll Be A) Hot Time in the Town of Berlin (When the Yanks Go ...)
143,Michigan,Michigan,Harry Belafonte,Betty and Dupree
144,Michigan,Michigan,The Andrews Sisters,(There'll Be A) Hot Time in the Town of Berlin
145,Michigan,Michigan,The Andrews Sisters,Hot Time in the Town of Berlin
146,Michigan,Michigan,Bing Crosby,(There'll Be A) Hot Time in the Town of Berlin
147,Michigan,Michigan,Paul Simon,Love Is Eternal Sacred Light
148,Michigan,Michigan,Miranda Lambert,Holding on to You
149,Michigan,Michigan,Paul Simon,America
150,Michigan,Michigan,Bruce Springsteen,A Good Man Is Hard to Find
151,Michigan,Michigan,Master P,There Dey Go
152,Michigan,Michigan,Glenn Miller,(There'll Be A) Hot Time in the Town of Berlin (When the Yanks Go ...)
153,Michigan,Michigan,Arlo Guthrie,1913 Massacre
154,Michigan,Michigan,Arlo Guthrie,Uncle Jeff
155,Michigan,Michigan,Glenn Miller & the Army Air Force Band,Join the W.A.C./ (There'll Be A) Hot Time in the Town of Berlin
156,Michigan,Michigan,Ice Cube,My Summer Vacation
157,Michigan,Michigan,Joan Baez,Rexroth's Daughter
158,Michigan,Michigan,Nelly,Getcha Getcha
159,Michigan,Michigan,Nelly,Getcha Getcha
160,Michigan,Michigan,Red Hot Chili Peppers,Organic Anti-Beat Box Band
161,Michigan,Michigan,Fall Out Boy,The Gold Standard
162,Michigan,Michigan,Eminem,Drips
163,Michigan,Michigan,Fall Out Boy,The (Shipped) Gold Standard
164,Michigan,Michigan,Master P,How Ya Do Dat
165,Michigan,Michigan,Red Hot Chili Peppers,Organic Anti-Beat Box Band [DVD; Live]
166,Michigan,Michigan,Bob Seger,Wreck This Heart
167,Michigan,Michigan,Frank Sinatra,(There's Gonna Be A) Hot Time in the Town of Berlin
168,Michigan,Michigan,Nas,The Ghetto
169,Michigan,Michigan,Eminem,Rainy Days
170,Michigan,Michigan,Judy Collins,Running for My Life
171,Michigan,Michigan,Dean Martin,Hot Time in the Town of Berlin
172,Michigan,Michigan,Joan Baez,Fishing
173,Michigan,Michigan,The Neptunes,If
174,Michigan,Michigan,Josh Groban,America [DVD]
175,Michigan,Michigan,T.I.,Limelight
176,Michigan,Michigan,Kanye West,This Way
177,Michigan,Michigan,Eminem,There They Go
178,Michigan,Michigan,Lil Wayne,New S***
179,Michigan,Michigan,Lil Wayne,New S***
180,Michigan,Michigan,Bone Thugs-N-Harmony,C-Town
181,Michigan,Michigan,Big Sean,Nothing Is Stopping You
182,Michigan,Michigan,DMX,We Go Hard
183,Michigan,Michigan,Ludacris,Come And See Me
184,Michigan,Michigan,Dave East,Bad Boy On Death Row
185,Michigan,Michigan,LA the Darkman,Gun Rule
186,Michigan,Michigan,Johnny Keating,I've Got a Gal in Kalamazoo
187,Michigan,Michigan,Lou Haskins,I've Got a Gal in Kalamazoo
188,Michigan,Michigan,Kalamazoo Barbershop Chorus,I've Got a Gal in Kalamazoo
189,Michigan,Michigan,Bohemia Big Band,I've Got a Gal in Kalamazoo
190,Michigan,Michigan,Glenn Miller & His Orchestra,I've Got a Gal in Kalamazoo
191,Michigan,Michigan,Benny Goodman,(I've Got a Gal In) Kalamazoo
192,Michigan,Michigan,Syd Lawrence Orchestra,I've Got a Gal in Kalamazoo
193,Michigan,Michigan,Ray Ellington,I've Got a Gal in Kalamazoo
194,Michigan,Michigan,Donovan Woods,Another Way
195,Michigan,Michigan,Donovan Woods,Another Way
196,Michigan,Michigan,Woody Herman,There'll Be a Hot Time in the Town of Berlin
