,Unnamed: 0,Unnamed: 0.1,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
120,120,120,Cheyenne,Wyoming,Jake Owen,I Was Jack (You Were Diane),spotify:track:3dlCF1mzW1UKMOb4b1XN17,66,2019-03-29,0.604,0.868,6.0,-3.5389999999999997,1.0,0.0445,0.086,0.0,0.0502,0.5529999999999999,94.05799999999999,audio_features,3dlCF1mzW1UKMOb4b1XN17,spotify:track:3dlCF1mzW1UKMOb4b1XN17,https://api.spotify.com/v1/tracks/3dlCF1mzW1UKMOb4b1XN17,https://api.spotify.com/v1/audio-analysis/3dlCF1mzW1UKMOb4b1XN17,187027.0,4.0,,0.604,0.868,6.0,-3.539,1.0,0.0445,0.086,0.0,0.0502,0.553,94.058,audio_features,3dlCF1mzW1UKMOb4b1XN17,spotify:track:3dlCF1mzW1UKMOb4b1XN17,https://api.spotify.com/v1/tracks/3dlCF1mzW1UKMOb4b1XN17,https://api.spotify.com/v1/audio-analysis/3dlCF1mzW1UKMOb4b1XN17,187027.0,4.0,
121,121,121,Cheyenne,Wyoming,Dustin Lynch,She Wants a Cowboy,spotify:track:6KiymKcY2yGrxrWJzW11N4,36,2014-09-09,0.5429999999999999,0.727,4.0,-7.061,1.0,0.0294,0.0129,0.000113,0.302,0.305,104.93700000000001,audio_features,6KiymKcY2yGrxrWJzW11N4,spotify:track:6KiymKcY2yGrxrWJzW11N4,https://api.spotify.com/v1/tracks/6KiymKcY2yGrxrWJzW11N4,https://api.spotify.com/v1/audio-analysis/6KiymKcY2yGrxrWJzW11N4,188707.0,4.0,,0.543,0.727,4.0,-7.061,1.0,0.0294,0.0129,0.000113,0.302,0.305,104.937,audio_features,6KiymKcY2yGrxrWJzW11N4,spotify:track:6KiymKcY2yGrxrWJzW11N4,https://api.spotify.com/v1/tracks/6KiymKcY2yGrxrWJzW11N4,https://api.spotify.com/v1/audio-analysis/6KiymKcY2yGrxrWJzW11N4,188707.0,4.0,
122,122,122,Cheyenne,Wyoming,Johnny Cash,Wanted Man,spotify:track:52rWZajfmiprmZklqkpXAR,48,1971-02-06,0.713,0.45899999999999996,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.11699999999999999,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,,0.713,0.459,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.117,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,
123,123,123,Cheyenne,Wyoming,Johnny Cash,Wanted Man,spotify:track:52rWZajfmiprmZklqkpXAR,48,1971-02-06,0.713,0.45899999999999996,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.11699999999999999,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,,0.713,0.459,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.117,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,
124,124,124,Cheyenne,Wyoming,"Johnny Cash, Nick Cave",Wanted Man,spotify:track:52rWZajfmiprmZklqkpXAR,48,1971-02-06,0.713,0.45899999999999996,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.11699999999999999,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,,0.713,0.459,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.117,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,
125,125,125,Cheyenne,Wyoming,Johnny Cash,Wanted Man,spotify:track:52rWZajfmiprmZklqkpXAR,48,1971-02-06,0.713,0.45899999999999996,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.11699999999999999,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,,0.713,0.459,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.117,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,
126,126,126,Cheyenne,Wyoming,Johnny Cash,Wanted Man [Live],spotify:track:6VoNdxnQFyCqMJAPSb4Oeh,28,1969-06-05,0.504,0.502,10.0,-11.479000000000001,1.0,0.12300000000000001,0.496,0.000103,0.63,0.7709999999999999,170.141,audio_features,6VoNdxnQFyCqMJAPSb4Oeh,spotify:track:6VoNdxnQFyCqMJAPSb4Oeh,https://api.spotify.com/v1/tracks/6VoNdxnQFyCqMJAPSb4Oeh,https://api.spotify.com/v1/audio-analysis/6VoNdxnQFyCqMJAPSb4Oeh,209293.0,4.0,,0.504,0.502,10.0,-11.479,1.0,0.123,0.496,0.000103,0.63,0.771,170.141,audio_features,6VoNdxnQFyCqMJAPSb4Oeh,spotify:track:6VoNdxnQFyCqMJAPSb4Oeh,https://api.spotify.com/v1/tracks/6VoNdxnQFyCqMJAPSb4Oeh,https://api.spotify.com/v1/audio-analysis/6VoNdxnQFyCqMJAPSb4Oeh,209293.0,4.0,
127,127,127,Cheyenne,Wyoming,Johnny Cash,Wanted Man,spotify:track:52rWZajfmiprmZklqkpXAR,48,1971-02-06,0.713,0.45899999999999996,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.11699999999999999,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,,0.713,0.459,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.117,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,
128,128,128,Cheyenne,Wyoming,Emmylou Harris,Return of the Grievous Angel,spotify:track:164OcEiVKg9ya3kyTLaiE0,12,1982-10-01,0.445,0.635,11.0,-8.546,1.0,0.0412,0.175,4.429999999999999e-05,0.996,0.616,136.395,audio_features,164OcEiVKg9ya3kyTLaiE0,spotify:track:164OcEiVKg9ya3kyTLaiE0,https://api.spotify.com/v1/tracks/164OcEiVKg9ya3kyTLaiE0,https://api.spotify.com/v1/audio-analysis/164OcEiVKg9ya3kyTLaiE0,230600.0,4.0,,0.445,0.635,11.0,-8.546,1.0,0.0412,0.175,4.43e-05,0.996,0.616,136.395,audio_features,164OcEiVKg9ya3kyTLaiE0,spotify:track:164OcEiVKg9ya3kyTLaiE0,https://api.spotify.com/v1/tracks/164OcEiVKg9ya3kyTLaiE0,https://api.spotify.com/v1/audio-analysis/164OcEiVKg9ya3kyTLaiE0,230600.0,4.0,
129,129,129,Cheyenne,Wyoming,Lucinda Williams,Return of the Grievous Angel,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,130,130,Cheyenne,Wyoming,Voz de Mando   ,La Gorda y la Flaca,spotify:track:5mOg820048g22PL5xl4CwL,37,2015-01-20,0.62,0.7240000000000001,0.0,-6.644,1.0,0.0949,0.00627,3.45e-05,0.0677,0.9620000000000001,195.08900000000003,audio_features,5mOg820048g22PL5xl4CwL,spotify:track:5mOg820048g22PL5xl4CwL,https://api.spotify.com/v1/tracks/5mOg820048g22PL5xl4CwL,https://api.spotify.com/v1/audio-analysis/5mOg820048g22PL5xl4CwL,183293.0,4.0,,0.62,0.724,0.0,-6.644,1.0,0.0949,0.00627,3.45e-05,0.0677,0.962,195.089,audio_features,5mOg820048g22PL5xl4CwL,spotify:track:5mOg820048g22PL5xl4CwL,https://api.spotify.com/v1/tracks/5mOg820048g22PL5xl4CwL,https://api.spotify.com/v1/audio-analysis/5mOg820048g22PL5xl4CwL,183293.0,4.0,
131,131,131,Cheyenne,Wyoming,Johnny Cash,Wanted Man [DVD],spotify:track:7vMG6fL77UN58ZzOL8ARiw,0,2009-02-28,0.526,0.63,5.0,-9.827,1.0,0.0538,0.00173,0.0,0.0615,0.215,139.874,audio_features,7vMG6fL77UN58ZzOL8ARiw,spotify:track:7vMG6fL77UN58ZzOL8ARiw,https://api.spotify.com/v1/tracks/7vMG6fL77UN58ZzOL8ARiw,https://api.spotify.com/v1/audio-analysis/7vMG6fL77UN58ZzOL8ARiw,266640.0,4.0,,0.526,0.63,5.0,-9.827,1.0,0.0538,0.00173,0.0,0.0615,0.215,139.874,audio_features,7vMG6fL77UN58ZzOL8ARiw,spotify:track:7vMG6fL77UN58ZzOL8ARiw,https://api.spotify.com/v1/tracks/7vMG6fL77UN58ZzOL8ARiw,https://api.spotify.com/v1/audio-analysis/7vMG6fL77UN58ZzOL8ARiw,266640.0,4.0,
132,132,132,Cheyenne,Wyoming,Johnny Cash,Wanted Man,spotify:track:52rWZajfmiprmZklqkpXAR,48,1971-02-06,0.713,0.45899999999999996,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.11699999999999999,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,,0.713,0.459,2.0,-10.796,1.0,0.0496,0.414,1.98e-05,0.117,0.755,91.384,audio_features,52rWZajfmiprmZklqkpXAR,spotify:track:52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/tracks/52rWZajfmiprmZklqkpXAR,https://api.spotify.com/v1/audio-analysis/52rWZajfmiprmZklqkpXAR,170840.0,4.0,
133,133,133,Cheyenne,Wyoming,Counting Crows,Return Of The Grievous Angel,spotify:track:76nSfZJSnj3lWYrJ0qEGyp,19,2013-11-11,0.653,0.934,2.0,-3.7310000000000003,1.0,0.0551,0.0956,9.36e-05,0.134,0.85,138.085,audio_features,76nSfZJSnj3lWYrJ0qEGyp,spotify:track:76nSfZJSnj3lWYrJ0qEGyp,https://api.spotify.com/v1/tracks/76nSfZJSnj3lWYrJ0qEGyp,https://api.spotify.com/v1/audio-analysis/76nSfZJSnj3lWYrJ0qEGyp,262800.0,4.0,,0.653,0.934,2.0,-3.731,1.0,0.0551,0.0956,9.36e-05,0.134,0.85,138.085,audio_features,76nSfZJSnj3lWYrJ0qEGyp,spotify:track:76nSfZJSnj3lWYrJ0qEGyp,https://api.spotify.com/v1/tracks/76nSfZJSnj3lWYrJ0qEGyp,https://api.spotify.com/v1/audio-analysis/76nSfZJSnj3lWYrJ0qEGyp,262800.0,4.0,
134,134,134,Cheyenne,Wyoming,Counting Crows,Return of the Grievous Angel,spotify:track:76nSfZJSnj3lWYrJ0qEGyp,19,2013-11-11,0.653,0.934,2.0,-3.7310000000000003,1.0,0.0551,0.0956,9.36e-05,0.134,0.85,138.085,audio_features,76nSfZJSnj3lWYrJ0qEGyp,spotify:track:76nSfZJSnj3lWYrJ0qEGyp,https://api.spotify.com/v1/tracks/76nSfZJSnj3lWYrJ0qEGyp,https://api.spotify.com/v1/audio-analysis/76nSfZJSnj3lWYrJ0qEGyp,262800.0,4.0,,0.653,0.934,2.0,-3.731,1.0,0.0551,0.0956,9.36e-05,0.134,0.85,138.085,audio_features,76nSfZJSnj3lWYrJ0qEGyp,spotify:track:76nSfZJSnj3lWYrJ0qEGyp,https://api.spotify.com/v1/tracks/76nSfZJSnj3lWYrJ0qEGyp,https://api.spotify.com/v1/audio-analysis/76nSfZJSnj3lWYrJ0qEGyp,262800.0,4.0,
135,135,135,Cheyenne,Wyoming,Gram Parsons,Return of the Grievous Angel,spotify:track:7vOYp7KJ8gVmVbcatSVf9J,49,1974,0.632,0.565,10.0,-8.669,1.0,0.027000000000000003,0.486,0.0,0.3,0.616,128.821,audio_features,7vOYp7KJ8gVmVbcatSVf9J,spotify:track:7vOYp7KJ8gVmVbcatSVf9J,https://api.spotify.com/v1/tracks/7vOYp7KJ8gVmVbcatSVf9J,https://api.spotify.com/v1/audio-analysis/7vOYp7KJ8gVmVbcatSVf9J,266227.0,4.0,,0.632,0.565,10.0,-8.669,1.0,0.027,0.486,0.0,0.3,0.616,128.821,audio_features,7vOYp7KJ8gVmVbcatSVf9J,spotify:track:7vOYp7KJ8gVmVbcatSVf9J,https://api.spotify.com/v1/tracks/7vOYp7KJ8gVmVbcatSVf9J,https://api.spotify.com/v1/audio-analysis/7vOYp7KJ8gVmVbcatSVf9J,266227.0,4.0,
136,136,136,Cheyenne,Wyoming,Gram Parsons,Return of the Grievous Angel,spotify:track:7vOYp7KJ8gVmVbcatSVf9J,49,1974,0.632,0.565,10.0,-8.669,1.0,0.027000000000000003,0.486,0.0,0.3,0.616,128.821,audio_features,7vOYp7KJ8gVmVbcatSVf9J,spotify:track:7vOYp7KJ8gVmVbcatSVf9J,https://api.spotify.com/v1/tracks/7vOYp7KJ8gVmVbcatSVf9J,https://api.spotify.com/v1/audio-analysis/7vOYp7KJ8gVmVbcatSVf9J,266227.0,4.0,,0.632,0.565,10.0,-8.669,1.0,0.027,0.486,0.0,0.3,0.616,128.821,audio_features,7vOYp7KJ8gVmVbcatSVf9J,spotify:track:7vOYp7KJ8gVmVbcatSVf9J,https://api.spotify.com/v1/tracks/7vOYp7KJ8gVmVbcatSVf9J,https://api.spotify.com/v1/audio-analysis/7vOYp7KJ8gVmVbcatSVf9J,266227.0,4.0,
137,137,137,Cheyenne,Wyoming,Gerardo Ortíz,A  La Moda,spotify:track:4qap3khBojdW5RkU9FouIV,51,2010,0.598,0.932,7.0,-2.5340000000000003,1.0,0.0934,0.514,0.0,0.35,0.945,170.048,audio_features,4qap3khBojdW5RkU9FouIV,spotify:track:4qap3khBojdW5RkU9FouIV,https://api.spotify.com/v1/tracks/4qap3khBojdW5RkU9FouIV,https://api.spotify.com/v1/audio-analysis/4qap3khBojdW5RkU9FouIV,126120.0,3.0,,0.598,0.932,7.0,-2.534,1.0,0.0934,0.514,0.0,0.35,0.945,170.048,audio_features,4qap3khBojdW5RkU9FouIV,spotify:track:4qap3khBojdW5RkU9FouIV,https://api.spotify.com/v1/tracks/4qap3khBojdW5RkU9FouIV,https://api.spotify.com/v1/audio-analysis/4qap3khBojdW5RkU9FouIV,126120.0,3.0,
138,138,138,Cheyenne,Wyoming,Banda Carnaval,Porque Así Tenía Que Ser,spotify:track:65faC3lVw7RvGuaMv82NxS,61,2019-11-08,0.7090000000000001,0.505,2.0,-6.171,1.0,0.0287,0.486,4.01e-05,0.0859,0.6809999999999999,129.988,audio_features,65faC3lVw7RvGuaMv82NxS,spotify:track:65faC3lVw7RvGuaMv82NxS,https://api.spotify.com/v1/tracks/65faC3lVw7RvGuaMv82NxS,https://api.spotify.com/v1/audio-analysis/65faC3lVw7RvGuaMv82NxS,253053.0,4.0,,0.709,0.505,2.0,-6.171,1.0,0.0287,0.486,4.01e-05,0.0859,0.681,129.988,audio_features,65faC3lVw7RvGuaMv82NxS,spotify:track:65faC3lVw7RvGuaMv82NxS,https://api.spotify.com/v1/tracks/65faC3lVw7RvGuaMv82NxS,https://api.spotify.com/v1/audio-analysis/65faC3lVw7RvGuaMv82NxS,253053.0,4.0,
139,139,139,Cheyenne,Wyoming,Collin Raye,Latter Day Cowboy,spotify:track:2tXFKf8vjIkOrNqIwTZ4GG,8,1992-08-25,0.539,0.431,0.0,-8.644,1.0,0.0263,0.6609999999999999,1.24e-06,0.114,0.375,146.409,audio_features,2tXFKf8vjIkOrNqIwTZ4GG,spotify:track:2tXFKf8vjIkOrNqIwTZ4GG,https://api.spotify.com/v1/tracks/2tXFKf8vjIkOrNqIwTZ4GG,https://api.spotify.com/v1/audio-analysis/2tXFKf8vjIkOrNqIwTZ4GG,239307.0,3.0,,0.539,0.431,0.0,-8.644,1.0,0.0263,0.661,1.24e-06,0.114,0.375,146.409,audio_features,2tXFKf8vjIkOrNqIwTZ4GG,spotify:track:2tXFKf8vjIkOrNqIwTZ4GG,https://api.spotify.com/v1/tracks/2tXFKf8vjIkOrNqIwTZ4GG,https://api.spotify.com/v1/audio-analysis/2tXFKf8vjIkOrNqIwTZ4GG,239307.0,3.0,
140,140,140,Cheyenne,Wyoming,John Arch,Cheyenne,spotify:track:39RqQplVX83wpS96tdID7V,4,2003,0.275,0.6709999999999999,6.0,-6.202000000000001,0.0,0.0449,0.0436,3.05e-06,0.353,0.278,76.469,audio_features,39RqQplVX83wpS96tdID7V,spotify:track:39RqQplVX83wpS96tdID7V,https://api.spotify.com/v1/tracks/39RqQplVX83wpS96tdID7V,https://api.spotify.com/v1/audio-analysis/39RqQplVX83wpS96tdID7V,936587.0,4.0,,0.275,0.671,6.0,-6.202,0.0,0.0449,0.0436,3.05e-06,0.353,0.278,76.469,audio_features,39RqQplVX83wpS96tdID7V,spotify:track:39RqQplVX83wpS96tdID7V,https://api.spotify.com/v1/tracks/39RqQplVX83wpS96tdID7V,https://api.spotify.com/v1/audio-analysis/39RqQplVX83wpS96tdID7V,936587.0,4.0,
141,141,141,Cheyenne,Wyoming,Banda La Ejecutiva de Mazatlán Sinaloa,La De Las Zapatillas,spotify:track:6MFMdPMw4md3eyHj17paXJ,32,2020-05-15,0.6829999999999999,0.615,8.0,-5.101,1.0,0.0636,0.478,0.0,0.145,0.9740000000000001,120.148,audio_features,6MFMdPMw4md3eyHj17paXJ,spotify:track:6MFMdPMw4md3eyHj17paXJ,https://api.spotify.com/v1/tracks/6MFMdPMw4md3eyHj17paXJ,https://api.spotify.com/v1/audio-analysis/6MFMdPMw4md3eyHj17paXJ,151973.0,3.0,,0.683,0.615,8.0,-5.101,1.0,0.0636,0.478,0.0,0.145,0.974,120.148,audio_features,6MFMdPMw4md3eyHj17paXJ,spotify:track:6MFMdPMw4md3eyHj17paXJ,https://api.spotify.com/v1/tracks/6MFMdPMw4md3eyHj17paXJ,https://api.spotify.com/v1/audio-analysis/6MFMdPMw4md3eyHj17paXJ,151973.0,3.0,
142,142,142,Cheyenne,Wyoming,Micky & the Motorcars,Rock Springs to Cheyenne,spotify:track:3ODmBghl8XRV3OX9bxdWPx,31,2007-02-06,0.491,0.802,7.0,-5.3420000000000005,1.0,0.0331,0.0328,6.82e-05,0.158,0.585,126.083,audio_features,3ODmBghl8XRV3OX9bxdWPx,spotify:track:3ODmBghl8XRV3OX9bxdWPx,https://api.spotify.com/v1/tracks/3ODmBghl8XRV3OX9bxdWPx,https://api.spotify.com/v1/audio-analysis/3ODmBghl8XRV3OX9bxdWPx,241240.0,4.0,,0.491,0.802,7.0,-5.342,1.0,0.0331,0.0328,6.82e-05,0.158,0.585,126.083,audio_features,3ODmBghl8XRV3OX9bxdWPx,spotify:track:3ODmBghl8XRV3OX9bxdWPx,https://api.spotify.com/v1/tracks/3ODmBghl8XRV3OX9bxdWPx,https://api.spotify.com/v1/audio-analysis/3ODmBghl8XRV3OX9bxdWPx,241240.0,4.0,
143,143,143,Cheyenne,Wyoming,Hanoi Rocks,Cheyenne,spotify:track:3iNxvy2pvHe9hHVgu2NJXg,9,1981-01-01,0.299,0.929,2.0,-8.544,1.0,0.214,0.0716,0.000148,0.885,0.42700000000000005,166.542,audio_features,3iNxvy2pvHe9hHVgu2NJXg,spotify:track:3iNxvy2pvHe9hHVgu2NJXg,https://api.spotify.com/v1/tracks/3iNxvy2pvHe9hHVgu2NJXg,https://api.spotify.com/v1/audio-analysis/3iNxvy2pvHe9hHVgu2NJXg,239800.0,4.0,,0.299,0.929,2.0,-8.544,1.0,0.214,0.0716,0.000148,0.885,0.427,166.542,audio_features,3iNxvy2pvHe9hHVgu2NJXg,spotify:track:3iNxvy2pvHe9hHVgu2NJXg,https://api.spotify.com/v1/tracks/3iNxvy2pvHe9hHVgu2NJXg,https://api.spotify.com/v1/audio-analysis/3iNxvy2pvHe9hHVgu2NJXg,239800.0,4.0,
144,144,144,Cheyenne,Wyoming,MNP & Dj Smoka,Get It,spotify:track:1eQM1TjKciVfwa1ZdjjA9p,0,2018-02-27,0.7090000000000001,0.5670000000000001,1.0,-9.722000000000001,1.0,0.0684,0.00801,0.0,0.0908,0.14300000000000002,85.99,audio_features,1eQM1TjKciVfwa1ZdjjA9p,spotify:track:1eQM1TjKciVfwa1ZdjjA9p,https://api.spotify.com/v1/tracks/1eQM1TjKciVfwa1ZdjjA9p,https://api.spotify.com/v1/audio-analysis/1eQM1TjKciVfwa1ZdjjA9p,168150.0,4.0,,0.709,0.567,1.0,-9.722,1.0,0.0684,0.00801,0.0,0.0908,0.143,85.99,audio_features,1eQM1TjKciVfwa1ZdjjA9p,spotify:track:1eQM1TjKciVfwa1ZdjjA9p,https://api.spotify.com/v1/tracks/1eQM1TjKciVfwa1ZdjjA9p,https://api.spotify.com/v1/audio-analysis/1eQM1TjKciVfwa1ZdjjA9p,168150.0,4.0,
145,145,145,Cheyenne,Wyoming,Banda La Sinaloense de Alex Ojeda,La China,spotify:track:1Dh5qOcuOyqg7fgiSBNFEy,0,2020-07-24,0.509,0.759,3.0,-5.148,1.0,0.0539,0.65,0.0,0.507,0.927,111.87799999999999,audio_features,1Dh5qOcuOyqg7fgiSBNFEy,spotify:track:1Dh5qOcuOyqg7fgiSBNFEy,https://api.spotify.com/v1/tracks/1Dh5qOcuOyqg7fgiSBNFEy,https://api.spotify.com/v1/audio-analysis/1Dh5qOcuOyqg7fgiSBNFEy,222482.0,1.0,,0.509,0.759,3.0,-5.148,1.0,0.0539,0.65,0.0,0.507,0.927,111.878,audio_features,1Dh5qOcuOyqg7fgiSBNFEy,spotify:track:1Dh5qOcuOyqg7fgiSBNFEy,https://api.spotify.com/v1/tracks/1Dh5qOcuOyqg7fgiSBNFEy,https://api.spotify.com/v1/audio-analysis/1Dh5qOcuOyqg7fgiSBNFEy,222482.0,1.0,
146,146,146,Cheyenne,Wyoming,Claude Nougaro,WESTERN,spotify:track:68Nxj93E3Ngap6SMhmWgyR,1,1999,0.425,0.303,3.0,-14.110999999999999,0.0,0.109,0.863,0.0,0.0907,0.41,69.421,audio_features,68Nxj93E3Ngap6SMhmWgyR,spotify:track:68Nxj93E3Ngap6SMhmWgyR,https://api.spotify.com/v1/tracks/68Nxj93E3Ngap6SMhmWgyR,https://api.spotify.com/v1/audio-analysis/68Nxj93E3Ngap6SMhmWgyR,297973.0,3.0,,0.425,0.303,3.0,-14.111,0.0,0.109,0.863,0.0,0.0907,0.41,69.421,audio_features,68Nxj93E3Ngap6SMhmWgyR,spotify:track:68Nxj93E3Ngap6SMhmWgyR,https://api.spotify.com/v1/tracks/68Nxj93E3Ngap6SMhmWgyR,https://api.spotify.com/v1/audio-analysis/68Nxj93E3Ngap6SMhmWgyR,297973.0,3.0,
147,147,147,Cheyenne,Wyoming,Lucy Kaplansky,Return of the Grievous Angel,spotify:track:0liLYJYD0iJZGaJQYxPJmU,5,1994,0.534,0.552,7.0,-8.719,1.0,0.0264,0.275,1.09e-06,0.0808,0.667,151.94899999999998,audio_features,0liLYJYD0iJZGaJQYxPJmU,spotify:track:0liLYJYD0iJZGaJQYxPJmU,https://api.spotify.com/v1/tracks/0liLYJYD0iJZGaJQYxPJmU,https://api.spotify.com/v1/audio-analysis/0liLYJYD0iJZGaJQYxPJmU,234267.0,4.0,,0.534,0.552,7.0,-8.719,1.0,0.0264,0.275,1.09e-06,0.0808,0.667,151.949,audio_features,0liLYJYD0iJZGaJQYxPJmU,spotify:track:0liLYJYD0iJZGaJQYxPJmU,https://api.spotify.com/v1/tracks/0liLYJYD0iJZGaJQYxPJmU,https://api.spotify.com/v1/audio-analysis/0liLYJYD0iJZGaJQYxPJmU,234267.0,4.0,
148,148,148,Cheyenne,Wyoming,Krystal Keith,Whiskey and Lace,spotify:track:72puM2kCKkBQ9hqrF23dgj,39,2013-01-01,0.552,0.34,1.0,-8.394,1.0,0.031,0.679,0.0,0.10300000000000001,0.33299999999999996,129.977,audio_features,72puM2kCKkBQ9hqrF23dgj,spotify:track:72puM2kCKkBQ9hqrF23dgj,https://api.spotify.com/v1/tracks/72puM2kCKkBQ9hqrF23dgj,https://api.spotify.com/v1/audio-analysis/72puM2kCKkBQ9hqrF23dgj,258293.0,4.0,,0.552,0.34,1.0,-8.394,1.0,0.031,0.679,0.0,0.103,0.333,129.977,audio_features,72puM2kCKkBQ9hqrF23dgj,spotify:track:72puM2kCKkBQ9hqrF23dgj,https://api.spotify.com/v1/tracks/72puM2kCKkBQ9hqrF23dgj,https://api.spotify.com/v1/audio-analysis/72puM2kCKkBQ9hqrF23dgj,258293.0,4.0,
149,149,149,Cheyenne,Wyoming,La Adictiva Banda San José De Mesillas,En la Sierra y la Ciudad (La China),spotify:track:4d87IagHd2tUKqPup408jJ,52,2014-07-29,0.7959999999999999,0.618,3.0,-5.801,1.0,0.0373,0.547,6.0299999999999995e-05,0.031,0.971,122.469,audio_features,4d87IagHd2tUKqPup408jJ,spotify:track:4d87IagHd2tUKqPup408jJ,https://api.spotify.com/v1/tracks/4d87IagHd2tUKqPup408jJ,https://api.spotify.com/v1/audio-analysis/4d87IagHd2tUKqPup408jJ,204960.0,3.0,,0.796,0.618,3.0,-5.801,1.0,0.0373,0.547,6.03e-05,0.031,0.971,122.469,audio_features,4d87IagHd2tUKqPup408jJ,spotify:track:4d87IagHd2tUKqPup408jJ,https://api.spotify.com/v1/tracks/4d87IagHd2tUKqPup408jJ,https://api.spotify.com/v1/audio-analysis/4d87IagHd2tUKqPup408jJ,204960.0,3.0,
