,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
11,11,North Dakota,North Dakota,Amy Millan,Ruby II,spotify:track:6zJYLycncoIRrS2p3LHj6k,4,2006-05-30,0.493,0.55,0.0,-9.626,1.0,0.0281,0.15,4.95e-05,0.142,0.779,103.919,audio_features,6zJYLycncoIRrS2p3LHj6k,spotify:track:6zJYLycncoIRrS2p3LHj6k,https://api.spotify.com/v1/tracks/6zJYLycncoIRrS2p3LHj6k,https://api.spotify.com/v1/audio-analysis/6zJYLycncoIRrS2p3LHj6k,106747.0,3.0,
12,12,North Dakota,North Dakota,Allan Sherman,Holiday for States,spotify:track:1rXVU5w2M16RULGVoqp6y9,4,2005-02-08,0.556,0.609,9.0,-7.494,1.0,0.489,0.859,0.0,0.727,0.666,81.688,audio_features,1rXVU5w2M16RULGVoqp6y9,spotify:track:1rXVU5w2M16RULGVoqp6y9,https://api.spotify.com/v1/tracks/1rXVU5w2M16RULGVoqp6y9,https://api.spotify.com/v1/audio-analysis/1rXVU5w2M16RULGVoqp6y9,95800.0,4.0,
13,13,North Dakota,North Dakota,Woody Guthrie,Hard Travelin',spotify:track:6uMtl6JNV57oe7oU9DN3G4,25,2012-07-10,0.6,0.186,2.0,-16.821,1.0,0.0558,0.935,0.305,0.135,0.866,128.435,audio_features,6uMtl6JNV57oe7oU9DN3G4,spotify:track:6uMtl6JNV57oe7oU9DN3G4,https://api.spotify.com/v1/tracks/6uMtl6JNV57oe7oU9DN3G4,https://api.spotify.com/v1/audio-analysis/6uMtl6JNV57oe7oU9DN3G4,154147.0,4.0,
14,14,North Dakota,North Dakota,Porter Wagoner,Highway Headin' South,spotify:track:2ymSa56zg2WcX7lmioZWHA,8,2013-06-04,0.659,0.841,8.0,-8.721,1.0,0.0365,0.467,0.0,0.143,0.966,94.885,audio_features,2ymSa56zg2WcX7lmioZWHA,spotify:track:2ymSa56zg2WcX7lmioZWHA,https://api.spotify.com/v1/tracks/2ymSa56zg2WcX7lmioZWHA,https://api.spotify.com/v1/audio-analysis/2ymSa56zg2WcX7lmioZWHA,125453.0,4.0,
15,15,North Dakota,North Dakota,Dolly Parton,Highway Headin' South,spotify:track:7LDJZCUTqQrbSrDtldIr3z,19,1974-09-16,0.703,0.612,5.0,-10.762,1.0,0.049,0.672,9.83e-06,0.235,0.952,114.242,audio_features,7LDJZCUTqQrbSrDtldIr3z,spotify:track:7LDJZCUTqQrbSrDtldIr3z,https://api.spotify.com/v1/tracks/7LDJZCUTqQrbSrDtldIr3z,https://api.spotify.com/v1/audio-analysis/7LDJZCUTqQrbSrDtldIr3z,125453.0,4.0,
16,16,North Dakota,North Dakota,Woody Guthrie,Hard Travelin',spotify:track:6uMtl6JNV57oe7oU9DN3G4,25,2012-07-10,0.6,0.186,2.0,-16.821,1.0,0.0558,0.935,0.305,0.135,0.866,128.435,audio_features,6uMtl6JNV57oe7oU9DN3G4,spotify:track:6uMtl6JNV57oe7oU9DN3G4,https://api.spotify.com/v1/tracks/6uMtl6JNV57oe7oU9DN3G4,https://api.spotify.com/v1/audio-analysis/6uMtl6JNV57oe7oU9DN3G4,154147.0,4.0,
17,17,North Dakota,North Dakota,Weird Al Yankovic,The Biggest Ball of Twine in Minnesota,spotify:track:3i3HEXZRAQ4d7SQeB0098V,26,1989-01-01,0.712,0.559,8.0,-12.325,1.0,0.0349,0.627,0.0,0.11,0.741,100.435,audio_features,3i3HEXZRAQ4d7SQeB0098V,spotify:track:3i3HEXZRAQ4d7SQeB0098V,https://api.spotify.com/v1/tracks/3i3HEXZRAQ4d7SQeB0098V,https://api.spotify.com/v1/audio-analysis/3i3HEXZRAQ4d7SQeB0098V,408013.0,4.0,
18,18,North Dakota,North Dakota,Phish,Nellie Kane,spotify:track:51DbqrrPa2WbbZfhzHv18a,16,1999,0.51,0.951,2.0,-7.184,1.0,0.0443,0.147,0.0296,0.971,0.686,126.163,audio_features,51DbqrrPa2WbbZfhzHv18a,spotify:track:51DbqrrPa2WbbZfhzHv18a,https://api.spotify.com/v1/tracks/51DbqrrPa2WbbZfhzHv18a,https://api.spotify.com/v1/audio-analysis/51DbqrrPa2WbbZfhzHv18a,251120.0,4.0,
19,19,North Dakota,North Dakota,Dr. Demento,The Biggest Ball of Twine in Minnesota,error,error,error,,,,,,,,,,,,,,,,,,,
20,20,North Dakota,North Dakota,Lynyrd Skynyrd,Truck Drivin' Man [Demo Version],spotify:track:7lHEUnQSXkqGMijPvC5qQh,26,1987-02-03,0.556,0.621,4.0,-12.647,1.0,0.0314,0.519,0.000231,0.231,0.974,135.632,audio_features,7lHEUnQSXkqGMijPvC5qQh,spotify:track:7lHEUnQSXkqGMijPvC5qQh,https://api.spotify.com/v1/tracks/7lHEUnQSXkqGMijPvC5qQh,https://api.spotify.com/v1/audio-analysis/7lHEUnQSXkqGMijPvC5qQh,316800.0,4.0,
