,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
875,875,California,California,Jonth,California,spotify:track:13w8daOkuq5eu9ONeDcEuJ,39,2020-07-03,0.649,0.765,10.0,-5.786,1.0,0.0399,0.0904,0.0,0.0938,0.345,125.239,audio_features,13w8daOkuq5eu9ONeDcEuJ,spotify:track:13w8daOkuq5eu9ONeDcEuJ,https://api.spotify.com/v1/tracks/13w8daOkuq5eu9ONeDcEuJ,https://api.spotify.com/v1/audio-analysis/13w8daOkuq5eu9ONeDcEuJ,168000.0,4.0,
876,876,California,California,The Mamas & the Papas,California Dreaming,spotify:track:1DfB6IKkD5z6nAL3esnxwt,13,2010-01-01,0.635,0.463,2.0,-8.262,0.0,0.0248,0.35,0.0,0.251,0.506,108.647,audio_features,1DfB6IKkD5z6nAL3esnxwt,spotify:track:1DfB6IKkD5z6nAL3esnxwt,https://api.spotify.com/v1/tracks/1DfB6IKkD5z6nAL3esnxwt,https://api.spotify.com/v1/audio-analysis/1DfB6IKkD5z6nAL3esnxwt,165693.0,4.0,
877,877,California,California,Wyclef Jean,Demons Enjoy,spotify:track:07o5iNNtLATBc4IGFDy6Jg,26,2019-02-15,0.54,0.437,11.0,-5.308,1.0,0.0253,0.716,5.88e-06,0.0931,0.25,88.415,audio_features,07o5iNNtLATBc4IGFDy6Jg,spotify:track:07o5iNNtLATBc4IGFDy6Jg,https://api.spotify.com/v1/tracks/07o5iNNtLATBc4IGFDy6Jg,https://api.spotify.com/v1/audio-analysis/07o5iNNtLATBc4IGFDy6Jg,220704.0,3.0,
878,878,California,California,Straw,Moving to California,spotify:track:3l9LaIfMrnj9KNTdZTPmhB,2,2019-12-20,0.41,0.579,4.0,-8.7,1.0,0.0459,0.594,7.98e-05,0.711,0.17,79.132,audio_features,3l9LaIfMrnj9KNTdZTPmhB,spotify:track:3l9LaIfMrnj9KNTdZTPmhB,https://api.spotify.com/v1/tracks/3l9LaIfMrnj9KNTdZTPmhB,https://api.spotify.com/v1/audio-analysis/3l9LaIfMrnj9KNTdZTPmhB,363800.0,4.0,
879,879,California,California,The New Amsterdams,From California,spotify:track:5wWDFvHANIwC27WLDW0h38,16,2004-07-06,0.567,0.543,7.0,-6.977,1.0,0.0299,0.337,0.000124,0.132,0.22,123.083,audio_features,5wWDFvHANIwC27WLDW0h38,spotify:track:5wWDFvHANIwC27WLDW0h38,https://api.spotify.com/v1/tracks/5wWDFvHANIwC27WLDW0h38,https://api.spotify.com/v1/audio-analysis/5wWDFvHANIwC27WLDW0h38,189480.0,3.0,
880,880,California,California,Pedro the Lion,Arizona,spotify:track:4TpKCL2ZJDsXK7TmsU83et,21,2004-05-25,0.575,0.601,8.0,-8.957,1.0,0.0279,0.0159,0.0136,0.185,0.213,91.992,audio_features,4TpKCL2ZJDsXK7TmsU83et,spotify:track:4TpKCL2ZJDsXK7TmsU83et,https://api.spotify.com/v1/tracks/4TpKCL2ZJDsXK7TmsU83et,https://api.spotify.com/v1/audio-analysis/4TpKCL2ZJDsXK7TmsU83et,249711.0,4.0,
881,881,California,California,Farmer,California,spotify:track:6jGhyUxVBGimLwyVckwQmv,44,1995-01-01,0.541,0.653,6.0,-10.922,0.0,0.0983,0.482,0.000803,0.0962,0.677,169.436,audio_features,6jGhyUxVBGimLwyVckwQmv,spotify:track:6jGhyUxVBGimLwyVckwQmv,https://api.spotify.com/v1/tracks/6jGhyUxVBGimLwyVckwQmv,https://api.spotify.com/v1/audio-analysis/6jGhyUxVBGimLwyVckwQmv,300907.0,4.0,
882,882,California,California,Wolf Parade,California Dreamer,spotify:track:5iQcypCDBOUAnCaYQjjyPf,23,2008-06-17,0.32,0.8,4.0,-7.188,0.0,0.108,0.437,0.531,0.111,0.482,138.074,audio_features,5iQcypCDBOUAnCaYQjjyPf,spotify:track:5iQcypCDBOUAnCaYQjjyPf,https://api.spotify.com/v1/tracks/5iQcypCDBOUAnCaYQjjyPf,https://api.spotify.com/v1/audio-analysis/5iQcypCDBOUAnCaYQjjyPf,360947.0,4.0,
883,883,California,California,Lyle Lovett & His Large Band,The Alley Song,spotify:track:0uTG6efS3PVc0FZ7UO0zAy,12,2007-10-02,0.508,0.222,1.0,-12.601,1.0,0.0375,0.832,0.000191,0.098,0.323,81.479,audio_features,0uTG6efS3PVc0FZ7UO0zAy,spotify:track:0uTG6efS3PVc0FZ7UO0zAy,https://api.spotify.com/v1/tracks/0uTG6efS3PVc0FZ7UO0zAy,https://api.spotify.com/v1/audio-analysis/0uTG6efS3PVc0FZ7UO0zAy,192373.0,3.0,
884,884,California,California,French Montana,When I Want,spotify:track:1PZFjsl8dISUn55UYoMoRm,17,2013-01-01,0.628,0.851,1.0,-3.064,0.0,0.0838,0.0143,0.0,0.218,0.305,130.073,audio_features,1PZFjsl8dISUn55UYoMoRm,spotify:track:1PZFjsl8dISUn55UYoMoRm,https://api.spotify.com/v1/tracks/1PZFjsl8dISUn55UYoMoRm,https://api.spotify.com/v1/audio-analysis/1PZFjsl8dISUn55UYoMoRm,218933.0,4.0,
885,885,California,California,Sara Evans,Anywhere,spotify:track:3w9JpFJhqMm1EE44UfL619,25,2011-03-07,0.584,0.888,11.0,-5.148,1.0,0.0445,0.00981,0.0005,0.266,0.709,124.018,audio_features,3w9JpFJhqMm1EE44UfL619,spotify:track:3w9JpFJhqMm1EE44UfL619,https://api.spotify.com/v1/tracks/3w9JpFJhqMm1EE44UfL619,https://api.spotify.com/v1/audio-analysis/3w9JpFJhqMm1EE44UfL619,246253.0,4.0,
886,886,California,California,Big Kenny,Trip,spotify:track:4O7GopKHw9X5AvhoSf5Qjj,0,2005-01-01,0.442,0.761,9.0,-5.744,1.0,0.0631,0.106,1.14e-05,0.0659,0.556,181.81,audio_features,4O7GopKHw9X5AvhoSf5Qjj,spotify:track:4O7GopKHw9X5AvhoSf5Qjj,https://api.spotify.com/v1/tracks/4O7GopKHw9X5AvhoSf5Qjj,https://api.spotify.com/v1/audio-analysis/4O7GopKHw9X5AvhoSf5Qjj,206907.0,4.0,
887,887,California,California,King Tee,The Genius Is Back,error,error,error,,,,,,,,,,,,,,,,,,,
888,888,California,California,Don Peris,Ten Silver Slide Trombones,spotify:track:020G9RLek4qScCdAKVDMSX,3,2001-03-27,0.414,0.314,6.0,-11.31,1.0,0.028,0.211,0.00285,0.102,0.251,69.403,audio_features,020G9RLek4qScCdAKVDMSX,spotify:track:020G9RLek4qScCdAKVDMSX,https://api.spotify.com/v1/tracks/020G9RLek4qScCdAKVDMSX,https://api.spotify.com/v1/audio-analysis/020G9RLek4qScCdAKVDMSX,247107.0,4.0,
889,889,California,California,Her Space Holiday,Sleepy California,spotify:track:79LzDDqFu3VvtI9pbbmrpx,15,2003,0.556,0.622,4.0,-7.212,1.0,0.029,0.088,0.00638,0.274,0.353,85.023,audio_features,79LzDDqFu3VvtI9pbbmrpx,spotify:track:79LzDDqFu3VvtI9pbbmrpx,https://api.spotify.com/v1/tracks/79LzDDqFu3VvtI9pbbmrpx,https://api.spotify.com/v1/audio-analysis/79LzDDqFu3VvtI9pbbmrpx,300093.0,4.0,
890,890,California,California,Sebastien Grainger,Going With You,spotify:track:05zxXJs8XVRF8tAA4r6md7,10,2013-11-11,0.672,0.822,11.0,-4.369,0.0,0.0353,0.00051,0.0,0.26,0.595,114.98,audio_features,05zxXJs8XVRF8tAA4r6md7,spotify:track:05zxXJs8XVRF8tAA4r6md7,https://api.spotify.com/v1/tracks/05zxXJs8XVRF8tAA4r6md7,https://api.spotify.com/v1/audio-analysis/05zxXJs8XVRF8tAA4r6md7,211000.0,4.0,
891,891,California,California,Greg Graffin,California Cotton Fields,spotify:track:0nyB2cbW2HcgiJgUohzxQl,16,2006-08-15,0.7,0.516,9.0,-10.194,1.0,0.0381,0.985,0.224,0.199,0.962,122.872,audio_features,0nyB2cbW2HcgiJgUohzxQl,spotify:track:0nyB2cbW2HcgiJgUohzxQl,https://api.spotify.com/v1/tracks/0nyB2cbW2HcgiJgUohzxQl,https://api.spotify.com/v1/audio-analysis/0nyB2cbW2HcgiJgUohzxQl,152000.0,4.0,
892,892,California,California,Anthrax,King Size,spotify:track:736geYKFzPfJCjCPxoe4bf,16,1995,0.296,0.961,7.0,-5.11,1.0,0.0919,4.08e-05,0.0923,0.187,0.182,85.591,audio_features,736geYKFzPfJCjCPxoe4bf,spotify:track:736geYKFzPfJCjCPxoe4bf,https://api.spotify.com/v1/tracks/736geYKFzPfJCjCPxoe4bf,https://api.spotify.com/v1/audio-analysis/736geYKFzPfJCjCPxoe4bf,239800.0,4.0,
