,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
0,0,Washington,Washington,Woody Guthrie,Lindbergh,spotify:track:3pR2uqtFwrSe0BU11y76eU,20,1999-08-17,0.605,0.295,2.0,-14.445,1.0,0.0351,0.94,0.00651,0.315,0.932,119.3,audio_features,3pR2uqtFwrSe0BU11y76eU,spotify:track:3pR2uqtFwrSe0BU11y76eU,https://api.spotify.com/v1/tracks/3pR2uqtFwrSe0BU11y76eU,https://api.spotify.com/v1/audio-analysis/3pR2uqtFwrSe0BU11y76eU,192960.0,4.0,
1,1,Washington,Washington,Bay City Rollers,Washington's Birthday,spotify:track:5pI36GI58cD0NOSx7aQYfS,1,1979-04-18,0.312,0.584,9.0,-6.998,1.0,0.031,0.0013,1.47e-05,0.125,0.405,137.851,audio_features,5pI36GI58cD0NOSx7aQYfS,spotify:track:5pI36GI58cD0NOSx7aQYfS,https://api.spotify.com/v1/tracks/5pI36GI58cD0NOSx7aQYfS,https://api.spotify.com/v1/audio-analysis/5pI36GI58cD0NOSx7aQYfS,225787.0,4.0,
2,2,Washington,Washington,Woody Guthrie,Baltimore to Washington,spotify:track:5disQl1XhN20HHeRjdoFY6,17,1968-01-01,0.658,0.275,4.0,-16.804,1.0,0.0352,0.982,0.0759,0.284,0.865,128.982,audio_features,5disQl1XhN20HHeRjdoFY6,spotify:track:5disQl1XhN20HHeRjdoFY6,https://api.spotify.com/v1/tracks/5disQl1XhN20HHeRjdoFY6,https://api.spotify.com/v1/audio-analysis/5disQl1XhN20HHeRjdoFY6,178373.0,4.0,
3,3,Washington,Washington,Fred Astaire,I Can't Tell a Lie,spotify:track:6FjnEJYawydkfLN7CtHWbF,11,1942-01-01,0.615,0.196,1.0,-14.188,1.0,0.137,0.885,0.326,0.679,0.68,79.401,audio_features,6FjnEJYawydkfLN7CtHWbF,spotify:track:6FjnEJYawydkfLN7CtHWbF,https://api.spotify.com/v1/tracks/6FjnEJYawydkfLN7CtHWbF,https://api.spotify.com/v1/audio-analysis/6FjnEJYawydkfLN7CtHWbF,160813.0,3.0,
4,4,Washington,Washington,Fred Astaire,I Can't Tell a Lie,spotify:track:6FjnEJYawydkfLN7CtHWbF,11,1942-01-01,0.615,0.196,1.0,-14.188,1.0,0.137,0.885,0.326,0.679,0.68,79.401,audio_features,6FjnEJYawydkfLN7CtHWbF,spotify:track:6FjnEJYawydkfLN7CtHWbF,https://api.spotify.com/v1/tracks/6FjnEJYawydkfLN7CtHWbF,https://api.spotify.com/v1/audio-analysis/6FjnEJYawydkfLN7CtHWbF,160813.0,3.0,
5,5,Washington,Washington,Fred Astaire,I Can't Tell a Lie,spotify:track:6FjnEJYawydkfLN7CtHWbF,11,1942-01-01,0.615,0.196,1.0,-14.188,1.0,0.137,0.885,0.326,0.679,0.68,79.401,audio_features,6FjnEJYawydkfLN7CtHWbF,spotify:track:6FjnEJYawydkfLN7CtHWbF,https://api.spotify.com/v1/tracks/6FjnEJYawydkfLN7CtHWbF,https://api.spotify.com/v1/audio-analysis/6FjnEJYawydkfLN7CtHWbF,160813.0,3.0,
6,6,Washington,Washington,Christopher Jackson,One Last Time,spotify:track:0Iys022UwQ8xBfxE1g4nWZ,72,2015-09-25,0.449,0.42,8.0,-9.624,1.0,0.356,0.631,0.0,0.0805,0.41,176.989,audio_features,0Iys022UwQ8xBfxE1g4nWZ,spotify:track:0Iys022UwQ8xBfxE1g4nWZ,https://api.spotify.com/v1/tracks/0Iys022UwQ8xBfxE1g4nWZ,https://api.spotify.com/v1/audio-analysis/0Iys022UwQ8xBfxE1g4nWZ,296388.0,4.0,
7,7,Washington,Washington,Fred Astaire,I Can't Tell a Lie,spotify:track:6FjnEJYawydkfLN7CtHWbF,11,1942-01-01,0.615,0.196,1.0,-14.188,1.0,0.137,0.885,0.326,0.679,0.68,79.401,audio_features,6FjnEJYawydkfLN7CtHWbF,spotify:track:6FjnEJYawydkfLN7CtHWbF,https://api.spotify.com/v1/tracks/6FjnEJYawydkfLN7CtHWbF,https://api.spotify.com/v1/audio-analysis/6FjnEJYawydkfLN7CtHWbF,160813.0,3.0,
8,8,Washington,Washington,John Mellencamp,To Washington,spotify:track:14mGXYcuwCNxCrvJuKj1IW,12,2014-07-08,0.528,0.793,7.0,-8.628,1.0,0.0447,0.283,0.00233,0.961,0.585,87.696,audio_features,14mGXYcuwCNxCrvJuKj1IW,spotify:track:14mGXYcuwCNxCrvJuKj1IW,https://api.spotify.com/v1/tracks/14mGXYcuwCNxCrvJuKj1IW,https://api.spotify.com/v1/audio-analysis/14mGXYcuwCNxCrvJuKj1IW,197267.0,4.0,
9,9,Washington,Washington,Lin-Manuel Miranda,Washington On Your Side,spotify:track:3sYYrpL1xd7NrUWr0e66YO,9,2016-12-02,0.704,0.138,11.0,-30.506,0.0,0.901,0.557,0.0,0.467,0.657,107.477,audio_features,3sYYrpL1xd7NrUWr0e66YO,spotify:track:3sYYrpL1xd7NrUWr0e66YO,https://api.spotify.com/v1/tracks/3sYYrpL1xd7NrUWr0e66YO,https://api.spotify.com/v1/audio-analysis/3sYYrpL1xd7NrUWr0e66YO,60944.0,5.0,
