,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
1083,1083,Chicago,Illinois,Linda Ronstadt,Back in the U.S.A.,spotify:track:6MoqVH4xRCjOu3B2dKu31l,28,1978,0.556,0.89,0.0,-7.097,1.0,0.123,0.139,0.00841,0.918,0.772,165.0,audio_features,6MoqVH4xRCjOu3B2dKu31l,spotify:track:6MoqVH4xRCjOu3B2dKu31l,https://api.spotify.com/v1/tracks/6MoqVH4xRCjOu3B2dKu31l,https://api.spotify.com/v1/audio-analysis/6MoqVH4xRCjOu3B2dKu31l,213107.0,4.0,
1084,1084,Chicago,Illinois,The Beach Boys,South Bay Surfer,spotify:track:3N2HzHr1mCOJj6DzdLdX30,19,1963-09-16,0.608,0.606,4.0,-9.484,1.0,0.0528,0.232,3.74e-06,0.0636,0.967,62.676,audio_features,3N2HzHr1mCOJj6DzdLdX30,spotify:track:3N2HzHr1mCOJj6DzdLdX30,https://api.spotify.com/v1/tracks/3N2HzHr1mCOJj6DzdLdX30,https://api.spotify.com/v1/audio-analysis/3N2HzHr1mCOJj6DzdLdX30,112653.0,4.0,
1085,1085,Chicago,Illinois,Johnny Cash,Going to Memphis,spotify:track:0XLSalnRgxNQNptdOJNljT,27,2003-01-01,0.565,0.17,11.0,-14.142,1.0,0.0513,0.966,1.61e-06,0.178,0.586,147.422,audio_features,0XLSalnRgxNQNptdOJNljT,spotify:track:0XLSalnRgxNQNptdOJNljT,https://api.spotify.com/v1/tracks/0XLSalnRgxNQNptdOJNljT,https://api.spotify.com/v1/audio-analysis/0XLSalnRgxNQNptdOJNljT,159933.0,4.0,
1086,1086,Chicago,Illinois,Daryl Hall & John Oates,"Do What You Want, Be What You Are",spotify:track:4FhpiTXMhXagbYUJpPW0Dh,36,1976-08-01,0.448,0.42,8.0,-9.948,1.0,0.0797,0.526,0.00055,0.223,0.325,183.337,audio_features,4FhpiTXMhXagbYUJpPW0Dh,spotify:track:4FhpiTXMhXagbYUJpPW0Dh,https://api.spotify.com/v1/tracks/4FhpiTXMhXagbYUJpPW0Dh,https://api.spotify.com/v1/audio-analysis/4FhpiTXMhXagbYUJpPW0Dh,272080.0,3.0,
1087,1087,Chicago,Illinois,Nanci Griffith,Never Mind,spotify:track:0CUpXGH0ZJzJWQxvH34hVx,9,1988-01-01,0.523,0.218,7.0,-16.133,1.0,0.028,0.249,4.41e-05,0.0734,0.573,73.709,audio_features,0CUpXGH0ZJzJWQxvH34hVx,spotify:track:0CUpXGH0ZJzJWQxvH34hVx,https://api.spotify.com/v1/tracks/0CUpXGH0ZJzJWQxvH34hVx,https://api.spotify.com/v1/audio-analysis/0CUpXGH0ZJzJWQxvH34hVx,222933.0,4.0,
1088,1088,Chicago,Illinois,Alabama,Christmas in Dixie,spotify:track:4fv9HM6Uefi8RCkz2ZK0Ia,31,2013-09-27,0.444,0.358,2.0,-8.484,1.0,0.0304,0.488,6.08e-05,0.091,0.377,175.022,audio_features,4fv9HM6Uefi8RCkz2ZK0Ia,spotify:track:4fv9HM6Uefi8RCkz2ZK0Ia,https://api.spotify.com/v1/tracks/4fv9HM6Uefi8RCkz2ZK0Ia,https://api.spotify.com/v1/audio-analysis/4fv9HM6Uefi8RCkz2ZK0Ia,213813.0,4.0,
1089,1089,Chicago,Illinois,The Four Freshmen,Route 66,spotify:track:5tZhspjexLtjmsf3mRQbps,5,2014-02-11,0.571,0.736,2.0,-7.732,0.0,0.194,0.825,2.43e-05,0.976,0.556,92.929,audio_features,5tZhspjexLtjmsf3mRQbps,spotify:track:5tZhspjexLtjmsf3mRQbps,https://api.spotify.com/v1/tracks/5tZhspjexLtjmsf3mRQbps,https://api.spotify.com/v1/audio-analysis/5tZhspjexLtjmsf3mRQbps,200400.0,4.0,
1090,1090,Chicago,Illinois,Master P,Stop Hatin,spotify:track:6pcCOKRhqzGmqHngGQVUKZ,33,1997,0.659,0.731,11.0,-7.275,0.0,0.269,0.00917,0.0,0.172,0.519,189.925,audio_features,6pcCOKRhqzGmqHngGQVUKZ,spotify:track:6pcCOKRhqzGmqHngGQVUKZ,https://api.spotify.com/v1/tracks/6pcCOKRhqzGmqHngGQVUKZ,https://api.spotify.com/v1/audio-analysis/6pcCOKRhqzGmqHngGQVUKZ,304080.0,4.0,
1091,1091,Chicago,Illinois,Bob Dylan,Cold Irons Bound,spotify:track:2QCJcmHByVdv7d5MrGPV63,35,1997-09-30,0.503,0.723,5.0,-11.198,0.0,0.0363,0.026,0.103,0.0952,0.632,135.014,audio_features,2QCJcmHByVdv7d5MrGPV63,spotify:track:2QCJcmHByVdv7d5MrGPV63,https://api.spotify.com/v1/tracks/2QCJcmHByVdv7d5MrGPV63,https://api.spotify.com/v1/audio-analysis/2QCJcmHByVdv7d5MrGPV63,434360.0,4.0,
1092,1092,Chicago,Illinois,Kiss,Kissin' Time,spotify:track:5JifVj0BnV1Uwk57mAqgq1,32,1974-02-18,0.489,0.841,6.0,-6.981,1.0,0.0723,0.036,9.12e-05,0.0995,0.926,122.93,audio_features,5JifVj0BnV1Uwk57mAqgq1,spotify:track:5JifVj0BnV1Uwk57mAqgq1,https://api.spotify.com/v1/tracks/5JifVj0BnV1Uwk57mAqgq1,https://api.spotify.com/v1/audio-analysis/5JifVj0BnV1Uwk57mAqgq1,232573.0,4.0,
