,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
74,74,Idaho,Idaho,Lynyrd Skynyrd,What's Your Name,spotify:track:0uZs7p6cbEUNwGMdfNj9Kk,55,1977-10-17,0.646,0.574,7.0,-9.352,1.0,0.0285,0.602,4.19e-05,0.135,0.933,135.175,audio_features,0uZs7p6cbEUNwGMdfNj9Kk,spotify:track:0uZs7p6cbEUNwGMdfNj9Kk,https://api.spotify.com/v1/tracks/0uZs7p6cbEUNwGMdfNj9Kk,https://api.spotify.com/v1/audio-analysis/0uZs7p6cbEUNwGMdfNj9Kk,213267.0,4.0,
75,75,Idaho,Idaho,Dinah Shore,Dear Hearts and Gentle People,spotify:track:2BkVM63iVGP6wFNbUvvL6r,18,1989-06-13,0.842,0.0986,0.0,-16.111,1.0,0.0441,0.917,0.0,0.101,0.717,99.365,audio_features,2BkVM63iVGP6wFNbUvvL6r,spotify:track:2BkVM63iVGP6wFNbUvvL6r,https://api.spotify.com/v1/tracks/2BkVM63iVGP6wFNbUvvL6r,https://api.spotify.com/v1/audio-analysis/2BkVM63iVGP6wFNbUvvL6r,160640.0,5.0,
76,76,Idaho,Idaho,Diana Ross & the Supremes,He's My Sunny Boy,spotify:track:2zFYbadLGiKWnSJ08au3w9,29,2011-10-24,0.744,0.608,11.0,-5.729,0.0,0.0639,0.442,7.35e-06,0.0444,0.636,104.555,audio_features,2zFYbadLGiKWnSJ08au3w9,spotify:track:2zFYbadLGiKWnSJ08au3w9,https://api.spotify.com/v1/tracks/2zFYbadLGiKWnSJ08au3w9,https://api.spotify.com/v1/audio-analysis/2zFYbadLGiKWnSJ08au3w9,141120.0,4.0,
77,77,Idaho,Idaho,Lynn Anderson,I've Been Everywhere,spotify:track:4MqcS6CT8SO8moKoxAzrDp,29,2008-01-08,0.592,0.92,2.0,-5.022,1.0,0.216,0.446,0.0,0.971,0.68,112.494,audio_features,4MqcS6CT8SO8moKoxAzrDp,spotify:track:4MqcS6CT8SO8moKoxAzrDp,https://api.spotify.com/v1/tracks/4MqcS6CT8SO8moKoxAzrDp,https://api.spotify.com/v1/audio-analysis/4MqcS6CT8SO8moKoxAzrDp,135400.0,4.0,
78,78,Idaho,Idaho,The Supremes,He's My Sunny Boy,spotify:track:2zFYbadLGiKWnSJ08au3w9,29,2011-10-24,0.744,0.608,11.0,-5.729,0.0,0.0639,0.442,7.35e-06,0.0444,0.636,104.555,audio_features,2zFYbadLGiKWnSJ08au3w9,spotify:track:2zFYbadLGiKWnSJ08au3w9,https://api.spotify.com/v1/tracks/2zFYbadLGiKWnSJ08au3w9,https://api.spotify.com/v1/audio-analysis/2zFYbadLGiKWnSJ08au3w9,141120.0,4.0,
79,79,Idaho,Idaho,Anita O'Day,Special Delivery,spotify:track:272cN7bQSlsYJfPr7t1nQp,0,2019-08-21,0.081,0.000255,7.0,-24.691,1.0,0.0463,0.962,0.914,0.0932,0.0311,217.224,audio_features,272cN7bQSlsYJfPr7t1nQp,spotify:track:272cN7bQSlsYJfPr7t1nQp,https://api.spotify.com/v1/tracks/272cN7bQSlsYJfPr7t1nQp,https://api.spotify.com/v1/audio-analysis/272cN7bQSlsYJfPr7t1nQp,98080.0,4.0,
80,80,Idaho,Idaho,Lynyrd Skynyrd,What's Your Name?,spotify:track:0uZs7p6cbEUNwGMdfNj9Kk,55,1977-10-17,0.646,0.574,7.0,-9.352,1.0,0.0285,0.602,4.19e-05,0.135,0.933,135.175,audio_features,0uZs7p6cbEUNwGMdfNj9Kk,spotify:track:0uZs7p6cbEUNwGMdfNj9Kk,https://api.spotify.com/v1/tracks/0uZs7p6cbEUNwGMdfNj9Kk,https://api.spotify.com/v1/audio-analysis/0uZs7p6cbEUNwGMdfNj9Kk,213267.0,4.0,
81,81,Idaho,Idaho,Johnny Cash,I've Been Everywhere,spotify:track:59J3FhCGYl18G3ouDReUge,58,1996-01-01,0.731,0.779,11.0,-5.884,0.0,0.0658,0.6,1.74e-06,0.312,0.817,112.2,audio_features,59J3FhCGYl18G3ouDReUge,spotify:track:59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/tracks/59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/audio-analysis/59J3FhCGYl18G3ouDReUge,196733.0,4.0,
82,82,Idaho,Idaho,T.I.,Ready for Whatever,spotify:track:5X2Cy5IYsiYvk8etuE5UqQ,44,2008-09-07,0.602,0.71,5.0,-5.882,0.0,0.0966,0.00844,0.0,0.285,0.292,75.096,audio_features,5X2Cy5IYsiYvk8etuE5UqQ,spotify:track:5X2Cy5IYsiYvk8etuE5UqQ,https://api.spotify.com/v1/tracks/5X2Cy5IYsiYvk8etuE5UqQ,https://api.spotify.com/v1/audio-analysis/5X2Cy5IYsiYvk8etuE5UqQ,312467.0,4.0,
83,83,Idaho,Idaho,T.I.,Ready for Whatever,spotify:track:5X2Cy5IYsiYvk8etuE5UqQ,44,2008-09-07,0.602,0.71,5.0,-5.882,0.0,0.0966,0.00844,0.0,0.285,0.292,75.096,audio_features,5X2Cy5IYsiYvk8etuE5UqQ,spotify:track:5X2Cy5IYsiYvk8etuE5UqQ,https://api.spotify.com/v1/tracks/5X2Cy5IYsiYvk8etuE5UqQ,https://api.spotify.com/v1/audio-analysis/5X2Cy5IYsiYvk8etuE5UqQ,312467.0,4.0,
