,state,city,song,artist
0, Wyoming,Cheyenne,I Can Still Make Cheyenne,  George Strait
1, Wyoming,Laramie,Lady from Laramie,  Burl Ives
2, Wyoming,Laramie,Laramie,  Cymbals Eat Guitars
3, Wyoming,Laramie,Laramie,  Geoff Love
4, Wyoming,Laramie,Laramie,  Glenn Mercer
5, Wyoming,Laramie,"Laramie, Wyoming",  Richmond Fontaine
6, Wyoming,Laramie,Lights of Laramie,  Ian Tyson
7, Wyoming,Laramie,The Man From Laramie,  Al Martino
8, Wyoming,Laramie,Somewhere West of Laramie,  Hank Cramer
