,state,city,song,artist
0, Idaho,Coeur d'Alene,All I Left Behind,  Linda Ronstadt and Emmylou Harris
1, Idaho,Coeur d'Alene,Coeur d'Alene,  The Head and the Heart
2, Idaho,Coeur d'Alene,Coeur d'Alene,  Alter Bridge
3, Idaho,Coeur d'Alene,Coeur d'Alene,  Tyson Motsenbocker
