,state,city,song,artist
0, Kansas,Abilene,Abilene,  George Hamilton IV
1, Kansas,Topeka,Topeka,  Ludo
2, Kansas,Wichita,Seven Nation Army,  White Stripes
3, Kansas,Wichita,True Dreams of Wichita,  Soul Coughing
4, Kansas,Wichita,Wichita,  Gillian Welch
5, Kansas,Wichita,Wichita Cathedral,  Butthole Surfers
6, Kansas,Wichita,Wichita Lineman,  Glen Campbell
7, Kansas,Wichita,Wichita Skyline,  Shawn Colvin
