,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
509,New Haven,Connecticut,Phil Collins,We Said Hello Goodbye,spotify:track:5KvxULNXi0YofO91RtrHsU,34,1985-01-25,0.474,0.35,2.0,-8.201,1.0,0.0306,0.7809999999999999,0.00114,0.0833,0.121,142.41,audio_features,5KvxULNXi0YofO91RtrHsU,spotify:track:5KvxULNXi0YofO91RtrHsU,https://api.spotify.com/v1/tracks/5KvxULNXi0YofO91RtrHsU,https://api.spotify.com/v1/audio-analysis/5KvxULNXi0YofO91RtrHsU,261253.0,4.0
510,New Haven,Connecticut,Phil Collins,We Said Hello Goodbye,spotify:track:5KvxULNXi0YofO91RtrHsU,34,1985-01-25,0.474,0.35,2.0,-8.201,1.0,0.0306,0.7809999999999999,0.00114,0.0833,0.121,142.41,audio_features,5KvxULNXi0YofO91RtrHsU,spotify:track:5KvxULNXi0YofO91RtrHsU,https://api.spotify.com/v1/tracks/5KvxULNXi0YofO91RtrHsU,https://api.spotify.com/v1/audio-analysis/5KvxULNXi0YofO91RtrHsU,261253.0,4.0
511,New Haven,Connecticut,Gene Watson,She Has No Memory of Me,spotify:track:1dOhcnw6rwR4qnsayYyFAx,1,1984,0.28600000000000003,0.261,7.0,-16.218,1.0,0.0299,0.708,7.2000000000000005e-06,0.0993,0.325,89.137,audio_features,1dOhcnw6rwR4qnsayYyFAx,spotify:track:1dOhcnw6rwR4qnsayYyFAx,https://api.spotify.com/v1/tracks/1dOhcnw6rwR4qnsayYyFAx,https://api.spotify.com/v1/audio-analysis/1dOhcnw6rwR4qnsayYyFAx,200267.0,3.0
512,New Haven,Connecticut,"Tyler, the Creator",Boredom,spotify:track:5WNYg3usc6H8N3MBEp4zVk,74,2017-07-21,0.5589999999999999,0.578,8.0,-9.54,1.0,0.151,0.79,0.000522,0.324,0.239,79.938,audio_features,5WNYg3usc6H8N3MBEp4zVk,spotify:track:5WNYg3usc6H8N3MBEp4zVk,https://api.spotify.com/v1/tracks/5WNYg3usc6H8N3MBEp4zVk,https://api.spotify.com/v1/audio-analysis/5WNYg3usc6H8N3MBEp4zVk,320720.0,4.0
514,New Haven,Connecticut,Chris Connor,It Might as Well Be Spring,spotify:track:6WgsMETEs01w8hELJGNhfk,0,1993,0.484,0.478,10.0,-10.747,1.0,0.033,0.7040000000000001,0.0,0.855,0.685,93.096,audio_features,6WgsMETEs01w8hELJGNhfk,spotify:track:6WgsMETEs01w8hELJGNhfk,https://api.spotify.com/v1/tracks/6WgsMETEs01w8hELJGNhfk,https://api.spotify.com/v1/audio-analysis/6WgsMETEs01w8hELJGNhfk,247573.0,4.0
515,New Haven,Connecticut,Project Pat,Represent It,spotify:track:46vFcLO24ZzDX8pZqCAxGx,30,1999-09-14,0.748,0.782,8.0,-10.92,0.0,0.445,0.0414,0.0,0.408,0.519,182.09099999999998,audio_features,46vFcLO24ZzDX8pZqCAxGx,spotify:track:46vFcLO24ZzDX8pZqCAxGx,https://api.spotify.com/v1/tracks/46vFcLO24ZzDX8pZqCAxGx,https://api.spotify.com/v1/audio-analysis/46vFcLO24ZzDX8pZqCAxGx,238373.0,4.0
516,New Haven,Connecticut,TOBi,Haven't Met Me Yet,spotify:track:4s4VlOk2MSqkk2RJDJKzpe,0,2020-07-24,0.491,0.586,0.0,-6.845,1.0,0.0387,0.252,0.0,0.0762,0.106,92.853,audio_features,4s4VlOk2MSqkk2RJDJKzpe,spotify:track:4s4VlOk2MSqkk2RJDJKzpe,https://api.spotify.com/v1/tracks/4s4VlOk2MSqkk2RJDJKzpe,https://api.spotify.com/v1/audio-analysis/4s4VlOk2MSqkk2RJDJKzpe,254409.0,4.0
518,New Haven,Connecticut,Waylon Jennings,Where Love Has Died,spotify:track:3SoRovofH4REoOo1UlrEBB,10,1970-01-01,0.732,0.184,11.0,-16.847,1.0,0.0303,0.884,8.06e-05,0.0829,0.599,101.82,audio_features,3SoRovofH4REoOo1UlrEBB,spotify:track:3SoRovofH4REoOo1UlrEBB,https://api.spotify.com/v1/tracks/3SoRovofH4REoOo1UlrEBB,https://api.spotify.com/v1/audio-analysis/3SoRovofH4REoOo1UlrEBB,136080.0,4.0
520,New Haven,Connecticut,Merle Haggard,I'm Free,spotify:track:1DfOwvGjpbZruxD5Aol679,14,1969,0.6559999999999999,0.461,2.0,-10.69,1.0,0.03,0.665,2.2e-05,0.3,0.762,104.369,audio_features,1DfOwvGjpbZruxD5Aol679,spotify:track:1DfOwvGjpbZruxD5Aol679,https://api.spotify.com/v1/tracks/1DfOwvGjpbZruxD5Aol679,https://api.spotify.com/v1/audio-analysis/1DfOwvGjpbZruxD5Aol679,114733.0,4.0
522,New Haven,Connecticut,The Byrds,It's No Use,spotify:track:7DRRogrXwPSHJYQMg2yPWd,23,1965-06-21,0.41600000000000004,0.604,1.0,-7.6770000000000005,0.0,0.0513,0.318,0.0,0.18600000000000003,0.564,147.093,audio_features,7DRRogrXwPSHJYQMg2yPWd,spotify:track:7DRRogrXwPSHJYQMg2yPWd,https://api.spotify.com/v1/tracks/7DRRogrXwPSHJYQMg2yPWd,https://api.spotify.com/v1/audio-analysis/7DRRogrXwPSHJYQMg2yPWd,143427.0,4.0
523,New Haven,Connecticut,Elton John,Better Off Dead,spotify:track:1b0ZaClJiGhdTRVHrzilES,35,1975-05-19,0.635,0.44,1.0,-14.008,1.0,0.0544,0.311,2.16e-06,0.0498,0.752,142.951,audio_features,1b0ZaClJiGhdTRVHrzilES,spotify:track:1b0ZaClJiGhdTRVHrzilES,https://api.spotify.com/v1/tracks/1b0ZaClJiGhdTRVHrzilES,https://api.spotify.com/v1/audio-analysis/1b0ZaClJiGhdTRVHrzilES,157385.0,1.0
525,New Haven,Connecticut,WZRD,High Off Life,spotify:track:3ihCshzaKi3hpWr3Piux2D,35,2012-01-01,0.505,0.9309999999999999,0.0,-5.629,1.0,0.0623,8.01e-05,0.0329,0.32899999999999996,0.488,125.014,audio_features,3ihCshzaKi3hpWr3Piux2D,spotify:track:3ihCshzaKi3hpWr3Piux2D,https://api.spotify.com/v1/tracks/3ihCshzaKi3hpWr3Piux2D,https://api.spotify.com/v1/audio-analysis/3ihCshzaKi3hpWr3Piux2D,313093.0,4.0
