,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,Louisiana,Louisiana,George Strait,Down Louisiana Way,spotify:track:71itu2Uuh5JqmgVfXQ2Sz1,21,1994-01-01,0.616,0.583,5.0,-8.523,1.0,0.0254,0.187,3.96e-06,0.09300000000000001,0.509,128.843,audio_features,71itu2Uuh5JqmgVfXQ2Sz1,spotify:track:71itu2Uuh5JqmgVfXQ2Sz1,https://api.spotify.com/v1/tracks/71itu2Uuh5JqmgVfXQ2Sz1,https://api.spotify.com/v1/audio-analysis/71itu2Uuh5JqmgVfXQ2Sz1,258240.0,4.0
1,Louisiana,Louisiana,Dave Matthews Band,Louisiana Bayou,spotify:track:2X3TEe0xD8cZvYGmJivR7t,41,2005-05-10,0.638,0.9,2.0,-6.468999999999999,1.0,0.0554,0.0776,5.7100000000000006e-05,0.294,0.733,102.531,audio_features,2X3TEe0xD8cZvYGmJivR7t,spotify:track:2X3TEe0xD8cZvYGmJivR7t,https://api.spotify.com/v1/tracks/2X3TEe0xD8cZvYGmJivR7t,https://api.spotify.com/v1/audio-analysis/2X3TEe0xD8cZvYGmJivR7t,336120.0,4.0
2,Louisiana,Louisiana,Dave Matthews,Louisiana Bayou,spotify:track:2X3TEe0xD8cZvYGmJivR7t,41,2005-05-10,0.638,0.9,2.0,-6.468999999999999,1.0,0.0554,0.0776,5.7100000000000006e-05,0.294,0.733,102.531,audio_features,2X3TEe0xD8cZvYGmJivR7t,spotify:track:2X3TEe0xD8cZvYGmJivR7t,https://api.spotify.com/v1/tracks/2X3TEe0xD8cZvYGmJivR7t,https://api.spotify.com/v1/audio-analysis/2X3TEe0xD8cZvYGmJivR7t,336120.0,4.0
3,Louisiana,Louisiana,Loretta Lynn,"Louisiana Woman, Mississippi Man",spotify:track:02sENi9ULQ36x9mKo5B7XW,59,1973-01-01,0.62,0.711,1.0,-6.943,1.0,0.035,0.47700000000000004,0.000168,0.0812,0.96,98.26299999999999,audio_features,02sENi9ULQ36x9mKo5B7XW,spotify:track:02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/tracks/02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/audio-analysis/02sENi9ULQ36x9mKo5B7XW,151731.0,4.0
4,Louisiana,Louisiana,Conway Twitty,"Louisiana Woman, Mississippi Man",spotify:track:02sENi9ULQ36x9mKo5B7XW,59,1973-01-01,0.62,0.711,1.0,-6.943,1.0,0.035,0.47700000000000004,0.000168,0.0812,0.96,98.26299999999999,audio_features,02sENi9ULQ36x9mKo5B7XW,spotify:track:02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/tracks/02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/audio-analysis/02sENi9ULQ36x9mKo5B7XW,151731.0,4.0
5,Louisiana,Louisiana,Loretta Lynn,"Louisiana Woman, Mississippi Man",spotify:track:02sENi9ULQ36x9mKo5B7XW,59,1973-01-01,0.62,0.711,1.0,-6.943,1.0,0.035,0.47700000000000004,0.000168,0.0812,0.96,98.26299999999999,audio_features,02sENi9ULQ36x9mKo5B7XW,spotify:track:02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/tracks/02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/audio-analysis/02sENi9ULQ36x9mKo5B7XW,151731.0,4.0
6,Louisiana,Louisiana,Loretta Lynn,"Louisiana Woman, Mississippi Man",spotify:track:02sENi9ULQ36x9mKo5B7XW,59,1973-01-01,0.62,0.711,1.0,-6.943,1.0,0.035,0.47700000000000004,0.000168,0.0812,0.96,98.26299999999999,audio_features,02sENi9ULQ36x9mKo5B7XW,spotify:track:02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/tracks/02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/audio-analysis/02sENi9ULQ36x9mKo5B7XW,151731.0,4.0
7,Louisiana,Louisiana,Loretta Lynn,"Louisiana Woman, Mississippi Man",spotify:track:02sENi9ULQ36x9mKo5B7XW,59,1973-01-01,0.62,0.711,1.0,-6.943,1.0,0.035,0.47700000000000004,0.000168,0.0812,0.96,98.26299999999999,audio_features,02sENi9ULQ36x9mKo5B7XW,spotify:track:02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/tracks/02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/audio-analysis/02sENi9ULQ36x9mKo5B7XW,151731.0,4.0
8,Louisiana,Louisiana,Loretta Lynn,"Louisiana Woman, Mississippi Man",spotify:track:02sENi9ULQ36x9mKo5B7XW,59,1973-01-01,0.62,0.711,1.0,-6.943,1.0,0.035,0.47700000000000004,0.000168,0.0812,0.96,98.26299999999999,audio_features,02sENi9ULQ36x9mKo5B7XW,spotify:track:02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/tracks/02sENi9ULQ36x9mKo5B7XW,https://api.spotify.com/v1/audio-analysis/02sENi9ULQ36x9mKo5B7XW,151731.0,4.0
9,Louisiana,Louisiana,New Riders of the Purple Sage,Louisiana Lady,spotify:track:4ZwlmpWJAdE7wZ4ZR3EskM,22,1971,0.47200000000000003,0.675,2.0,-11.014000000000001,1.0,0.0503,0.0114,0.0,0.069,0.838,87.3,audio_features,4ZwlmpWJAdE7wZ4ZR3EskM,spotify:track:4ZwlmpWJAdE7wZ4ZR3EskM,https://api.spotify.com/v1/tracks/4ZwlmpWJAdE7wZ4ZR3EskM,https://api.spotify.com/v1/audio-analysis/4ZwlmpWJAdE7wZ4ZR3EskM,184933.0,4.0
