,state,city,song,artist
0, Mississippi,Jackson,Jackson Mississippi,Kid Rock
1, Mississippi,Jackson,Jackson,"Johnny Cash & June Carter, Nancy Sinatra & Lee Hazlewood"
2, Mississippi,Jackson,Jackson Ain't a Very Big Town,Norma Jean
3, Mississippi,Laurel,Goin' Down to Laurel,Steve Forbert
