,state,city,song,artist
0, Wisconsin,Milwaukee,Milwaukee Polka,Frankie Yankovic
1, Wisconsin,Milwaukee,What Made Milwaukee Famous (Has Made a Loser Out of Me),Jerry Lee Lewis
2, Wisconsin,Milwaukee,Holocene,Bon Iver
